"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.2,0.4,12,-1.2535604355696
2.2,0.4,12.1,-1.28410031435
2.2,0.4,12.2,-1.3157578533491
2.2,0.4,12.3,-1.34861637045706
2.2,0.4,12.4,-1.38276797789413
2.2,0.4,12.5,-1.41831472336699
2.2,0.4,12.6,-1.45536991109327
2.2,0.4,12.7,-1.49405963627047
2.2,0.4,12.8,-1.53452457380664
2.2,0.4,12.9,-1.57692207115302
2.2,0.4,13,-1.62142860637986
2.2,0.4,13.1,-1.66824268686239
2.2,0.4,13.2,-1.71758828195482
2.2,0.4,13.3,-1.76971890595965
2.2,0.4,13.4,-1.82492249707357
2.2,0.4,13.5,-1.88352727585483
2.2,0.4,13.6,-1.94590881589559
2.2,0.4,13.7,-2.01249862360098
2.2,0.4,13.8,-2.08379460852855
2.2,0.4,13.9,-2.16037393794407
2.2,0.4,14,-2.24290891938936
2.2,0.4,14.1,-2.33218675774975
2.2,0.4,14.2,-2.42913430954458
2.2,0.4,14.3,-2.53484933745142
2.2,0.4,14.4,-2.6506402973246
2.2,0.4,14.5,-2.77807743521478
2.2,0.4,14.6,-2.9190590347164
2.2,0.4,14.7,-3.07589819187545
2.2,0.4,14.8,-3.25143775148395
2.2,0.4,14.9,-3.44920440824152
2.2,0.4,15,-3.67361810350014
2.2,0.4,15.1,-3.93028081643186
2.2,0.4,15.2,-4.22638153088046
2.2,0.4,15.3,-4.57127490003846
2.2,0.4,15.4,-4.97732611067314
2.2,0.4,15.5,-5.46117551499725
2.2,0.4,15.6,-6.0456872901673
2.2,0.4,15.7,-6.76305473210655
2.2,0.4,15.8,-7.6599381550794
2.2,0.4,15.9,-8.80628105494922
2.2,0.4,16,-10.3106176359947
2.2,0.5,2,-0.0460955934865119
2.2,0.5,2.1,-0.0500127045194725
2.2,0.5,2.2,-0.0540704919575137
2.2,0.5,2.3,-0.0582703187055488
2.2,0.5,2.4,-0.062613488666158
2.2,0.5,2.5,-0.0671012191136294
2.2,0.5,2.6,-0.0717346252432305
2.2,0.5,2.7,-0.0765147135022032
2.2,0.5,2.8,-0.0814423811068552
2.2,0.5,2.9,-0.0865184197934137
2.2,0.5,3,-0.091743522356223
2.2,0.5,3.1,-0.0971182909174282
2.2,0.5,3.2,-0.102643246169137
2.2,0.5,3.3,-0.108318837051928
2.2,0.5,3.4,-0.114145450498982
2.2,0.5,3.5,-0.120123420996694
2.2,0.5,3.6,-0.126253039801002
2.2,0.5,3.7,-0.132534563712275
2.2,0.5,3.8,-0.138968223356974
2.2,0.5,3.9,-0.145554230955878
2.2,0.5,4,-0.152292787580733
2.2,0.5,4.1,-0.159184089915831
2.2,0.5,4.2,-0.166228336550748
2.2,0.5,4.3,-0.173425733836405
2.2,0.5,4.4,-0.180776501340172
2.2,0.5,4.5,-0.188280876937228
2.2,0.5,4.6,-0.195939121576134
2.2,0.5,4.7,-0.203751523755952
2.2,0.5,4.8,-0.21171840375163
2.2,0.5,4.9,-0.219840117623129
2.2,0.5,5,-0.228117061042372
2.2,0.5,5.1,-0.236549672970867
2.2,0.5,5.2,-0.245138439219177
2.2,0.5,5.3,-0.253883895918404
2.2,0.5,5.4,-0.262786632931943
2.2,0.5,5.5,-0.271847297235154
2.2,0.5,5.6,-0.281066596288836
2.2,0.5,5.7,-0.290445301431604
2.2,0.5,5.8,-0.299984251315177
2.2,0.5,5.9,-0.309684355405531
2.2,0.5,6,-0.319546597572332
2.2,0.5,6.1,-0.329572039787999
2.2,0.5,6.2,-0.339761825957272
2.2,0.5,6.3,-0.350117185897711
2.2,0.5,6.4,-0.360639439491124
2.2,0.5,6.5,-0.371330001025433
2.2,0.5,6.6,-0.382190383746863
2.2,0.5,6.7,-0.393222204641669
2.2,0.5,6.8,-0.404427189467721
2.2,0.5,6.9,-0.415807178055584
2.2,0.5,7,-0.427364129900473
2.2,0.5,7.1,-0.439100130066322
2.2,0.5,7.2,-0.451017395424776
2.2,0.5,7.3,-0.463118281253252
2.2,0.5,7.4,-0.475405288217671
2.2,0.5,7.5,-0.487881069767606
2.2,0.5,7.6,-0.500548439973641
2.2,0.5,7.7,-0.513410381839914
2.2,0.5,7.8,-0.52647005612728
2.2,0.5,7.9,-0.539730810726869
2.2,0.5,8,-0.553196190627147
2.2,0.5,8.1,-0.566869948522726
2.2,0.5,8.2,-0.580756056118278
2.2,0.5,8.3,-0.594858716186382
2.2,0.5,8.4,-0.609182375445273
2.2,0.5,8.5,-0.623731738329273
2.2,0.5,8.6,-0.638511781733167
2.2,0.5,8.7,-0.653527770820553
2.2,0.5,8.8,-0.668785275996676
2.2,0.5,8.9,-0.684290191157064
2.2,0.5,9,-0.700048753335969
2.2,0.5,9.1,-0.716067563892492
2.2,0.5,9.2,-0.732353611387329
2.2,0.5,9.3,-0.748914296320555
2.2,0.5,9.4,-0.765757457919381
2.2,0.5,9.5,-0.782891403186482
2.2,0.5,9.6,-0.800324938442482
2.2,0.5,9.7,-0.818067403622932
2.2,0.5,9.8,-0.836128709619206
2.2,0.5,9.9,-0.8545193789858
2.2,0.5,10,-0.873250590373447
2.2,0.5,10.1,-0.892334227088591
2.2,0.5,10.2,-0.911782930227165
2.2,0.5,10.3,-0.931610156882628
2.2,0.5,10.4,-0.951830243988066
2.2,0.5,10.5,-0.972458478420273
2.2,0.5,10.6,-0.993511174069366
2.2,0.5,10.7,-1.01500575666606
2.2,0.5,10.8,-1.03696085725765
2.2,0.5,10.9,-1.05939641533829
2.2,0.5,11,-1.08233379276962
2.2,0.5,11.1,-1.10579589977831
2.2,0.5,11.2,-1.12980733449034
2.2,0.5,11.3,-1.15439453766131
2.2,0.5,11.4,-1.17958596449429
2.2,0.5,11.5,-1.20541227570425
2.2,0.5,11.6,-1.23190655030196
2.2,0.5,11.7,-1.25910452293305
2.2,0.5,11.8,-1.28704484903557
2.2,0.5,11.9,-1.31576940157772
2.2,0.5,12,-1.34532360372573
2.2,0.5,12.1,-1.37575680248352
2.2,0.5,12.2,-1.4071226891649
2.2,0.5,12.3,-1.4394797735291
2.2,0.5,12.4,-1.47289191956543
2.2,0.5,12.5,-1.50742895228934
2.2,0.5,12.6,-1.54316734656117
2.2,0.5,12.7,-1.58019101091763
2.2,0.5,12.8,-1.61859218179237
2.2,0.5,12.9,-1.6584724463863
2.2,0.5,13,-1.69994391595083
2.2,0.5,13.1,-1.74313057551606
2.2,0.5,13.2,-1.78816984131747
2.2,0.5,13.3,-1.83521436359366
2.2,0.5,13.4,-1.88443412034801
2.2,0.5,13.5,-1.93601885748884
2.2,0.5,13.6,-1.99018094299903
2.2,0.5,13.7,-2.04715871810908
2.2,0.5,13.8,-2.1072204477355
2.2,0.5,13.9,-2.17066899686249
2.2,0.5,14,-2.23784739063164
2.2,0.5,14.1,-2.30914545572892
2.2,0.5,14.2,-2.38500779200889
2.2,0.5,14.3,-2.46594338996492
2.2,0.5,14.4,-2.55253729684307
2.2,0.5,14.5,-2.64546484911072
2.2,0.5,14.6,-2.74550914170184
2.2,0.5,14.7,-2.85358260920988
2.2,0.5,14.8,-2.97075387134581
2.2,0.5,14.9,-3.09828137400812
2.2,0.5,15,-3.23765588149914
2.2,0.5,15.1,-3.39065460925526
2.2,0.5,15.2,-3.55941082761998
2.2,0.5,15.3,-3.74650426635916
2.2,0.5,15.4,-3.9550798439457
2.2,0.5,15.5,-4.18900551676573
2.2,0.5,15.6,-4.45308502080413
2.2,0.5,15.7,-4.75334902901485
2.2,0.5,15.8,-5.09746063479461
2.2,0.5,15.9,-5.49529145716992
2.2,0.5,16,-5.95975932306803
2.2,0.6,2,-0.0461542138698538
2.2,0.6,2.1,-0.050113606188285
2.2,0.6,2.2,-0.0542064419289562
2.2,0.6,2.3,-0.0584336931308464
2.2,0.6,2.4,-0.0627965415843303
2.2,0.6,2.5,-0.0672963003905797
2.2,0.6,2.6,-0.0719343511244992
2.2,0.6,2.7,-0.0767120943665472
2.2,0.6,2.8,-0.0816309114869978
2.2,0.6,2.9,-0.0866921357671607
2.2,0.6,3,-0.0918970311784985
2.2,0.6,3.1,-0.0972467773825499
2.2,0.6,3.2,-0.102742459744504
2.2,0.6,3.3,-0.108385063360591
2.2,0.6,3.4,-0.114175470281257
2.2,0.6,3.5,-0.120114459266968
2.2,0.6,3.6,-0.126202707542827
2.2,0.6,3.7,-0.132440794125284
2.2,0.6,3.8,-0.138829204380652
2.2,0.6,3.9,-0.145368335545053
2.2,0.6,4,-0.152058502990947
2.2,0.6,4.1,-0.158899947069005
2.2,0.6,4.2,-0.165892840388562
2.2,0.6,4.3,-0.173037295426029
2.2,0.6,4.4,-0.180333372371495
2.2,0.6,4.5,-0.187781087139016
2.2,0.6,4.6,-0.195380419478118
2.2,0.6,4.7,-0.20313132113302
2.2,0.6,4.8,-0.211033724002766
2.2,0.6,4.9,-0.219087548260917
2.2,0.6,5,-0.2272927103972
2.2,0.6,5.1,-0.235649131146871
2.2,0.6,5.2,-0.244156743276323
2.2,0.6,5.3,-0.252815499195523
2.2,0.6,5.4,-0.261625378370527
2.2,0.6,5.5,-0.270586394510815
2.2,0.6,5.6,-0.279698602509089
2.2,0.6,5.7,-0.288962105112976
2.2,0.6,5.8,-0.298377059310697
2.2,0.6,5.9,-0.307943682415547
2.2,0.6,6,-0.317662257836497
2.2,0.6,6.1,-0.327533140525727
2.2,0.6,6.2,-0.337556762096642
2.2,0.6,6.3,-0.347733635609489
2.2,0.6,6.4,-0.358064360025319
2.2,0.6,6.5,-0.36854962433232
2.2,0.6,6.6,-0.379190211352646
2.2,0.6,6.7,-0.389987001241345
2.2,0.6,6.8,-0.400940974692831
2.2,0.6,6.9,-0.412053215874662
2.2,0.6,7,-0.423324915111076
2.2,0.6,7.1,-0.434757371343935
2.2,0.6,7.2,-0.446351994400898
2.2,0.6,7.3,-0.458110307105421
2.2,0.6,7.4,-0.470033947265823
2.2,0.6,7.5,-0.482124669584317
2.2,0.6,7.6,-0.494384347529711
2.2,0.6,7.7,-0.506814975220923
2.2,0.6,7.8,-0.519418669370459
2.2,0.6,7.9,-0.532197671340391
2.2,0.6,8,-0.545154349365165
2.2,0.6,8.1,-0.558291200997835
2.2,0.6,8.2,-0.571610855838727
2.2,0.6,8.3,-0.585116078606962
2.2,0.6,8.4,-0.598809772617129
2.2,0.6,8.5,-0.612694983725288
2.2,0.6,8.6,-0.626774904809688
2.2,0.6,8.7,-0.641052880853149
2.2,0.6,8.8,-0.655532414696017
2.2,0.6,8.9,-0.670217173529514
2.2,0.6,9,-0.685110996201553
2.2,0.6,9.1,-0.700217901408755
2.2,0.6,9.2,-0.71554209685054
2.2,0.6,9.3,-0.731087989423714
2.2,0.6,9.4,-0.746860196538766
2.2,0.6,9.5,-0.762863558642513
2.2,0.6,9.6,-0.779103153035776
2.2,0.6,9.7,-0.795584309079337
2.2,0.6,9.8,-0.812312624887144
2.2,0.6,9.9,-0.829293985612023
2.2,0.6,10,-0.846534583436872
2.2,0.6,10.1,-0.864040939393359
2.2,0.6,10.2,-0.881819927139809
2.2,0.6,10.3,-0.899878798842735
2.2,0.6,10.4,-0.918225213319285
2.2,0.6,10.5,-0.936867266614359
2.2,0.6,10.6,-0.955813525203672
2.2,0.6,10.7,-0.97507306203491
2.2,0.6,10.8,-0.994655495642642
2.2,0.6,10.9,-1.01457103259934
2.2,0.6,11,-1.03483051359546
2.2,0.6,11.1,-1.05544546347584
2.2,0.6,11.2,-1.07642814559948
2.2,0.6,11.3,-1.09779162093387
2.2,0.6,11.4,-1.11954981234583
2.2,0.6,11.5,-1.14171757460832
2.2,0.6,11.6,-1.16431077070798
2.2,0.6,11.7,-1.18734635511184
2.2,0.6,11.8,-1.21084246473706
2.2,0.6,11.9,-1.23481851846262
2.2,0.6,12,-1.25929532613231
2.2,0.6,12.1,-1.28429520812352
2.2,0.6,12.2,-1.30984212669986
2.2,0.6,12.3,-1.33596183053078
2.2,0.6,12.4,-1.36268201394956
2.2,0.6,12.5,-1.39003249274056
2.2,0.6,12.6,-1.41804539849713
2.2,0.6,12.7,-1.4467553938836
2.2,0.6,12.8,-1.47619991147263
2.2,0.6,12.9,-1.50641941922206
2.2,0.6,13,-1.53745771611435
2.2,0.6,13.1,-1.56936226201699
2.2,0.6,13.2,-1.60218454645126
2.2,0.6,13.3,-1.6359805016951
2.2,0.6,13.4,-1.6708109665173
2.2,0.6,13.5,-1.70674220787024
2.2,0.6,13.6,-1.74384650909077
2.2,0.6,13.7,-1.78220283461309
2.2,0.6,13.8,-1.82189758293371
2.2,0.6,13.9,-1.86302544164837
2.2,0.6,14,-1.90569036088064
2.2,0.6,14.1,-1.95000666443747
2.2,0.6,14.2,-1.99610032167717
2.2,0.6,14.3,-2.04411040751429
2.2,0.6,14.4,-2.09419078339852
2.2,0.6,14.5,-2.14651203874156
2.2,0.6,14.6,-2.20126374043065
2.2,0.6,14.7,-2.25865704816278
2.2,0.6,14.8,-2.31892776587327
2.2,0.6,14.9,-2.38233991518621
2.2,0.6,15,-2.44918993645832
2.2,0.6,15.1,-2.51981164777475
2.2,0.6,15.2,-2.59458212371174
2.2,0.6,15.3,-2.67392869585187
2.2,0.6,15.4,-2.75833732865991
2.2,0.6,15.5,-2.84836269113744
2.2,0.6,15.6,-2.94464033176214
2.2,0.6,15.7,-3.04790147863925
2.2,0.6,15.8,-3.15899113838744
2.2,0.6,15.9,-3.27889036994463
2.2,0.6,16,-3.40874388306966
2.2,0.7,2,-0.0399807989200999
2.2,0.7,2.1,-0.0438776811730772
2.2,0.7,2.2,-0.0479420672984682
2.2,0.7,2.3,-0.0521712949963935
2.2,0.7,2.4,-0.0565626965520133
2.2,0.7,2.5,-0.0611136111692948
2.2,0.7,2.6,-0.0658213971128006
2.2,0.7,2.7,-0.0706834435908073
2.2,0.7,2.8,-0.0756971823154631
2.2,0.7,2.9,-0.0808600986787446
2.2,0.7,3,-0.0861697424860665
2.2,0.7,3.1,-0.0916237381932866
2.2,0.7,3.2,-0.0972197945965787
2.2,0.7,3.3,-0.102955713929092
2.2,0.7,3.4,-0.10882940032277
2.2,0.7,3.5,-0.114838867598456
2.2,0.7,3.6,-0.120982246352471
2.2,0.7,3.7,-0.127257790312765
2.2,0.7,3.8,-0.133663881943191
2.2,0.7,3.9,-0.140199037279575
2.2,0.7,4,-0.146861909986834
2.2,0.7,4.1,-0.153651294631459
2.2,0.7,4.2,-0.160566129169326
2.2,0.7,4.3,-0.167605496653864
2.2,0.7,4.4,-0.174768626174852
2.2,0.7,4.5,-0.182054893043159
2.2,0.7,4.6,-0.189463818241559
2.2,0.7,4.7,-0.196995067166445
2.2,0.7,4.8,-0.20464844768977
2.2,0.7,4.9,-0.212423907574558
2.2,0.7,5,-0.22032153128141
2.2,0.7,5.1,-0.228341536206839
2.2,0.7,5.2,-0.236484268397707
2.2,0.7,5.3,-0.244750197788802
2.2,0.7,5.4,-0.25313991301333
2.2,0.7,5.5,-0.261654115837963
2.2,0.7,5.6,-0.270293615276407
2.2,0.7,5.7,-0.279059321436236
2.2,0.7,5.8,-0.28795223915546
2.2,0.7,5.9,-0.296973461485168
2.2,0.7,6,-0.306124163075704
2.2,0.7,6.1,-0.315405593522809
2.2,0.7,6.2,-0.324819070730468
2.2,0.7,6.3,-0.334365974345776
2.2,0.7,6.4,-0.3440477393201
2.2,0.7,6.5,-0.35386584964966
2.2,0.7,6.6,-0.363821832346003
2.2,0.7,6.7,-0.373917251685719
2.2,0.7,6.8,-0.384153703785655
2.2,0.7,6.9,-0.394532811547425
2.2,0.7,7,-0.405056220012795
2.2,0.7,7.1,-0.415725592167626
2.2,0.7,7.2,-0.426542605229958
2.2,0.7,7.3,-0.437508947453789
2.2,0.7,7.4,-0.448626315477672
2.2,0.7,7.5,-0.459896412243255
2.2,0.7,7.6,-0.471320945506303
2.2,0.7,7.7,-0.482901626958997
2.2,0.7,7.8,-0.494640171979647
2.2,0.7,7.9,-0.506538300022597
2.2,0.7,8,-0.518597735658695
2.2,0.7,8.1,-0.530820210273479
2.2,0.7,8.2,-0.5432074644285
2.2,0.7,8.3,-0.555761250888393
2.2,0.7,8.4,-0.56848333831506
2.2,0.7,8.5,-0.581375515628106
2.2,0.7,8.6,-0.594439597030141
2.2,0.7,8.7,-0.607677427694174
2.2,0.7,8.8,-0.621090890110217
2.2,0.7,8.9,-0.634681911087966
2.2,0.7,9,-0.64845246941305
2.2,0.7,9.1,-0.662404604154931
2.2,0.7,9.2,-0.676540423626185
2.2,0.7,9.3,-0.690862114994385
2.2,0.7,9.4,-0.705371954550407
2.2,0.7,9.5,-0.720072318639632
2.2,0.7,9.6,-0.734965695266006
2.2,0.7,9.7,-0.750054696382749
2.2,0.7,9.8,-0.765342070888043
2.2,0.7,9.9,-0.780830718349046
2.2,0.7,10,-0.796523703483272
2.2,0.7,10.1,-0.812424271432398
2.2,0.7,10.2,-0.828535863870903
2.2,0.7,10.3,-0.844862135998948
2.2,0.7,10.4,-0.861406974477454
2.2,0.7,10.5,-0.878174516372244
2.2,0.7,10.6,-0.895169169183704
2.2,0.7,10.7,-0.912395632049219
2.2,0.7,10.8,-0.929858918216507
2.2,0.7,10.9,-0.947564378899272
2.2,0.7,11,-0.965517728639052
2.2,0.7,11.1,-0.98372507231231
2.2,0.7,11.2,-1.00219293393771
2.2,0.7,11.3,-1.02092828745542
2.2,0.7,11.4,-1.03993858966965
2.2,0.7,11.5,-1.05923181556605
2.2,0.7,11.6,-1.07881649623857
2.2,0.7,11.7,-1.09870175968526
2.2,0.7,11.8,-1.11889737476052
2.2,0.7,11.9,-1.13941379860187
2.2,0.7,12,-1.16026222788373
2.2,0.7,12.1,-1.18145465428902
2.2,0.7,12.2,-1.20300392463196
2.2,0.7,12.3,-1.22492380611402
2.2,0.7,12.4,-1.24722905724903
2.2,0.7,12.5,-1.2699355050547
2.2,0.7,12.6,-1.29306012917774
2.2,0.7,12.7,-1.31662115369815
2.2,0.7,12.8,-1.34063814744889
2.2,0.7,12.9,-1.36513213378947
2.2,0.7,13,-1.39012571088978
2.2,0.7,13.1,-1.41564318371558
2.2,0.7,13.2,-1.44171070906219
2.2,0.7,13.3,-1.46835645516177
2.2,0.7,13.4,-1.49561077759626
2.2,0.7,13.5,-1.52350641348755
2.2,0.7,13.6,-1.5520786962135
2.2,0.7,13.7,-1.58136579322131
2.2,0.7,13.8,-1.61140896988618
2.2,0.7,13.9,-1.64225288280178
2.2,0.7,14,-1.6739459064041
2.2,0.7,14.1,-1.70654049743346
2.2,0.7,14.2,-1.7400936024502
2.2,0.7,14.3,-1.77466711445767
2.2,0.7,14.4,-1.81032838567744
2.2,0.7,14.5,-1.84715080469824
2.2,0.7,14.6,-1.88521444761969
2.2,0.7,14.7,-1.92460681448234
2.2,0.7,14.8,-1.96542366427433
2.2,0.7,14.9,-2.00776996420914
2.2,0.7,15,-2.05176097186191
2.2,0.7,15.1,-2.097523472256
2.2,0.7,15.2,-2.1451971962429
2.2,0.7,15.3,-2.19493645170369
2.2,0.7,15.4,-2.24691200544355
2.2,0.7,15.5,-2.30131326145136
2.2,0.7,15.6,-2.35835079082515
2.2,0.7,15.7,-2.41825928061056
2.2,0.7,15.8,-2.48130098369147
2.2,0.7,15.9,-2.54776977053328
2.2,0.7,16,-2.61799590709195
2.2,0.8,2,-0.0399998777942379
2.2,0.8,2.1,-0.0439224233598528
2.2,0.8,2.2,-0.0480175298354115
2.2,0.8,2.3,-0.0522828082836932
2.2,0.8,2.4,-0.0567158254252153
2.2,0.8,2.5,-0.0613141121326695
2.2,0.8,2.6,-0.0660751721398939
2.2,0.8,2.7,-0.0709964909375917
2.2,0.8,2.8,-0.0760755448259689
2.2,0.8,2.9,-0.0813098100925548
2.2,0.8,3,-0.0866967722816035
2.2,0.8,3.1,-0.0922339355197289
2.2,0.8,3.2,-0.0979188318607197
2.2,0.8,3.3,-0.103749030611053
2.2,0.8,3.4,-0.109722147596178
2.2,0.8,3.5,-0.11583585432659
2.2,0.8,3.6,-0.122087887021693
2.2,0.8,3.7,-0.128476055448736
2.2,0.8,3.8,-0.134998251533727
2.2,0.8,3.9,-0.141652457700859
2.2,0.8,4,-0.148436754897234
2.2,0.8,4.1,-0.155349330259985
2.2,0.8,4.2,-0.162388484383514
2.2,0.8,4.3,-0.1695526381457
2.2,0.8,4.4,-0.176840339053131
2.2,0.8,4.5,-0.184250267067267
2.2,0.8,4.6,-0.191781239875114
2.2,0.8,4.7,-0.199432217570732
2.2,0.8,4.8,-0.207202306716204
2.2,0.8,4.9,-0.215090763753818
2.2,0.8,5,-0.22309699774455
2.2,0.8,5.1,-0.231220572411315
2.2,0.8,5.2,-0.239461207469641
2.2,0.8,5.3,-0.247818779232231
2.2,0.8,5.4,-0.256293320478374
2.2,0.8,5.5,-0.26488501958383
2.2,0.8,5.6,-0.273594218911477
2.2,0.8,5.7,-0.282421412468073
2.2,0.8,5.8,-0.291367242837253
2.2,0.8,5.9,-0.300432497404543
2.2,0.8,6,-0.309618103894943
2.2,0.8,6.1,-0.318925125248988
2.2,0.8,6.2,-0.328354753868732
2.2,0.8,6.3,-0.337908305269579
2.2,0.8,6.4,-0.347587211179892
2.2,0.8,6.5,-0.35739301213406
2.2,0.8,6.6,-0.367327349610889
2.2,0.8,6.7,-0.377391957771998
2.2,0.8,6.8,-0.38758865486067
2.2,0.8,6.9,-0.397919334324743
2.2,0.8,7,-0.408385955730397
2.2,0.8,7.1,-0.41899053553823
2.2,0.8,7.2,-0.429735137813948
2.2,0.8,7.3,-0.440621864949883
2.2,0.8,7.4,-0.451652848474705
2.2,0.8,7.5,-0.462830240029826
2.2,0.8,7.6,-0.47415620259257
2.2,0.8,7.7,-0.485632902025709
2.2,0.8,7.8,-0.497262499033035
2.2,0.8,7.9,-0.50904714159996
2.2,0.8,8,-0.520988957996449
2.2,0.8,8.1,-0.533090050417846
2.2,0.8,8.2,-0.545352489336653
2.2,0.8,8.3,-0.557778308635468
2.2,0.8,8.4,-0.570369501587515
2.2,0.8,8.5,-0.583128017747493
2.2,0.8,8.6,-0.596055760811252
2.2,0.8,8.7,-0.609154587497445
2.2,0.8,8.8,-0.622426307500056
2.2,0.8,8.9,-0.635872684554598
2.2,0.8,9,-0.649495438655512
2.2,0.8,9.1,-0.66329624945657
2.2,0.8,9.2,-0.677276760880039
2.2,0.8,9.3,-0.691438586954604
2.2,0.8,9.4,-0.705783318896144
2.2,0.8,9.5,-0.720312533439796
2.2,0.8,9.6,-0.735027802426222
2.2,0.8,9.7,-0.749930703639761
2.2,0.8,9.8,-0.765022832891281
2.2,0.8,9.9,-0.780305817334377
2.2,0.8,10,-0.795781329999317
2.2,0.8,10.1,-0.811451105526372
2.2,0.8,10.2,-0.827316957077316
2.2,0.8,10.3,-0.843380794402331
2.2,0.8,10.4,-0.859644643038701
2.2,0.8,10.5,-0.876110664617747
2.2,0.8,10.6,-0.892781178257649
2.2,0.8,10.7,-0.909658683021787
2.2,0.8,10.8,-0.926745881426304
2.2,0.8,10.9,-0.944045703984578
2.2,0.8,11,-0.961561334782739
2.2,0.8,11.1,-0.979296238087707
2.2,0.8,11.2,-0.997254185998218
2.2,0.8,11.3,-1.01543928715995
2.2,0.8,11.4,-1.0338560165777
2.2,0.8,11.5,-1.05250924657167
2.2,0.8,11.6,-1.07140427894118
2.2,0.8,11.7,-1.09054687841576
2.2,0.8,11.8,-1.10994330749444
2.2,0.8,11.9,-1.12960036279538
2.2,0.8,12,-1.14952541306246
2.2,0.8,12.1,-1.16972643900237
2.2,0.8,12.2,-1.19021207515498
2.2,0.8,12.3,-1.21099165403245
2.2,0.8,12.4,-1.23207525279806
2.2,0.8,12.5,-1.25347374279476
2.2,0.8,12.6,-1.27519884227665
2.2,0.8,12.7,-1.29726317274346
2.2,0.8,12.8,-1.31968031933068
2.2,0.8,12.9,-1.34246489576499
2.2,0.8,13,-1.36563261445828
2.2,0.8,13.1,-1.38920036238433
2.2,0.8,13.2,-1.41318628346016
2.2,0.8,13.3,-1.4376098682419
2.2,0.8,13.4,-1.46249205184279
2.2,0.8,13.5,-1.48785532109124
2.2,0.8,13.6,-1.51372383207106
2.2,0.8,13.7,-1.54012353932617
2.2,0.8,13.8,-1.56708233817282
2.2,0.8,13.9,-1.59463022174362
2.2,0.8,14,-1.62279945459721
2.2,0.8,14.1,-1.65162476496693
2.2,0.8,14.2,-1.68114355799809
2.2,0.8,14.3,-1.71139615264412
2.2,0.8,14.4,-1.74242604526267
2.2,0.8,14.5,-1.77428020338617
2.2,0.8,14.6,-1.80700939364632
2.2,0.8,14.7,-1.84066854842552
2.2,0.8,14.8,-1.87531717650458
2.2,0.8,14.9,-1.91101982379916
2.2,0.8,15,-1.94784659124889
2.2,0.8,15.1,-1.98587371807916
2.2,0.8,15.2,-2.02518424002802
2.2,0.8,15.3,-2.06586873377382
2.2,0.8,15.4,-2.10802616076309
2.2,0.8,15.5,-2.15176482600356
2.2,0.8,15.6,-2.19720347023586
2.2,0.8,15.7,-2.24447251734727
2.2,0.8,15.8,-2.29371550308181
2.2,0.8,15.9,-2.34509071620917
2.2,0.8,16,-2.39877308957013
2.2,0.9,2,-0.0431759197429455
2.2,0.9,2.1,-0.046811129437776
2.2,0.9,2.2,-0.0505715368234338
2.2,0.9,2.3,-0.0544582358275707
2.2,0.9,2.4,-0.058472286145315
2.2,0.9,2.5,-0.0626146775951226
2.2,0.9,2.6,-0.0668863074739037
2.2,0.9,2.7,-0.0712879675819176
2.2,0.9,2.8,-0.0758203383013486
2.2,0.9,2.9,-0.0804839877094832
2.2,0.9,3,-0.0852793741917587
2.2,0.9,3.1,-0.0902068514043514
2.2,0.9,3.2,-0.0952666747356189
2.2,0.9,3.3,-0.100459008645673
2.2,0.9,3.4,-0.105783934438536
2.2,0.9,3.5,-0.111241458152121
2.2,0.9,3.6,-0.11683151834943
2.2,0.9,3.7,-0.12255399366586
2.2,0.9,3.8,-0.128408710020178
2.2,0.9,3.9,-0.134395447434542
2.2,0.9,4,-0.140513946435634
2.2,0.9,4.1,-0.146763914027909
2.2,0.9,4.2,-0.153145029242982
2.2,0.9,4.3,-0.159656948277369
2.2,0.9,4.4,-0.166299309236703
2.2,0.9,4.5,-0.173071736507402
2.2,0.9,4.6,-0.179973844778675
2.2,0.9,4.7,-0.187005242738229
2.2,0.9,4.8,-0.194165536464881
2.2,0.9,4.9,-0.201454332540732
2.2,0.9,5,-0.208871240904546
2.2,0.9,5.1,-0.216415877466907
2.2,0.9,5.2,-0.224087866506645
2.2,0.9,5.3,-0.231886842866567
2.2,0.9,5.4,-0.239812453965712
2.2,0.9,5.5,-0.247864361643847
2.2,0.9,5.6,-0.256042243853163
2.2,0.9,5.7,-0.2643457962108
2.2,0.9,5.8,-0.272774733425333
2.2,0.9,5.9,-0.281328790608955
2.2,0.9,6,-0.290007724486667
2.2,0.9,6.1,-0.298811314513122
2.2,0.9,6.2,-0.30773936390664
2.2,0.9,6.3,-0.316791700609833
2.2,0.9,6.4,-0.325968178185446
2.2,0.9,6.5,-0.335268676655652
2.2,0.9,6.6,-0.344693103292164
2.2,0.9,6.7,-0.354241393365078
2.2,0.9,6.8,-0.36391351085688
2.2,0.9,6.9,-0.373709449148432
2.2,0.9,7,-0.383629231683454
2.2,0.9,7.1,-0.393672912617454
2.2,0.9,7.2,-0.403840577457022
2.2,0.9,7.3,-0.414132343695619
2.2,0.9,7.4,-0.424548361451125
2.2,0.9,7.5,-0.435088814111196
2.2,0.9,7.6,-0.445753918991736
2.2,0.9,7.7,-0.456543928014461
2.2,0.9,7.8,-0.467459128408969
2.2,0.9,7.9,-0.478499843445458
2.2,0.9,8,-0.489666433203919
2.2,0.9,8.1,-0.500959295386163
2.2,0.9,8.2,-0.512378866177196
