"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
5.5,0.2,6.8,-0.305651828344763
5.5,0.2,6.9,-0.359519346266196
5.5,0.2,7,-0.42880977790527
5.5,0.2,7.1,-0.511548805229819
5.5,0.2,7.2,-0.606034617191108
5.5,0.2,7.3,-0.710806674582379
5.5,0.2,7.4,-0.824616490561327
5.5,0.2,7.5,-0.9464008853522
5.5,0.2,7.6,-1.07525791952711
5.5,0.2,7.7,-1.21042552774812
5.5,0.2,7.8,-1.3512627529432
5.5,0.2,7.9,-1.49723340650589
5.5,0.2,8,-1.64789194088701
5.5,0.2,8.1,-1.80287130611841
5.5,0.2,8.2,-1.96187256341473
5.5,0.2,8.3,-2.12465604070911
5.5,0.2,8.4,-2.29103383226709
5.5,0.2,8.5,-2.46086346467739
5.5,0.2,8.6,-2.63404257217111
5.5,0.2,8.7,-2.81050444447409
5.5,0.2,8.8,-2.99021432926932
5.5,0.2,8.9,-3.17316638871501
5.5,0.2,9,-3.35938122505478
5.5,0.2,9.1,-3.54890390421615
5.5,0.2,9.2,-3.74180241868622
5.5,0.2,9.3,-3.93816654183906
5.5,0.2,9.4,-4.1381070356247
5.5,0.2,9.5,-4.34175518219858
5.5,0.2,9.6,-4.54926261805777
5.5,0.2,9.7,-4.76080145646634
5.5,0.2,9.8,-4.9765646909046
5.5,0.2,9.9,-5.19676687901837
5.5,0.2,10,-5.42164511320382
5.5,0.2,10.1,-5.65146029103149
5.5,0.2,10.2,-5.88649870605793
5.5,0.2,10.3,-6.12707398793363
5.5,0.2,10.4,-6.37352942998546
5.5,0.2,10.5,-6.62624075329599
5.5,0.2,10.6,-6.88561936927553
5.5,0.2,10.7,-7.15211621818833
5.5,0.2,10.8,-7.42622628016468
5.5,0.2,10.9,-7.70849387888088
5.5,0.2,11,-7.99951892765018
5.5,0.2,11.1,-8.29996430527406
5.5,0.2,11.2,-8.61056459694685
5.5,0.2,11.3,-8.93213649770028
5.5,0.2,11.4,-9.26559125672433
5.5,0.2,11.5,-9.61194964768642
5.5,0.2,11.6,-9.97236009230881
5.5,0.2,11.7,-10.348120755573
5.5,0.2,11.8,-10.7407066917144
5.5,0.2,11.9,-11.1518034791987
5.5,0.2,12,-11.5833492853178
5.5,0.2,12.1,-12.0375880133156
5.5,0.2,12.2,-12.517137211448
5.5,0.2,12.3,-13.0250759285966
5.5,0.2,12.4,-13.5650599500774
5.5,0.2,12.5,-14.1414752792549
5.5,0.2,12.6,-14.7596460900144
5.5,0.2,12.7,-15.4261219624536
5.5,0.2,12.8,-16.1490833740754
5.5,0.2,12.9,-16.938928529528
5.5,0.2,13,-17.8091471762039
5.5,0.2,13.1,-18.7776653040706
5.5,0.2,13.2,-19.8689951535049
5.5,0.2,13.3,-21.1178291893047
5.5,0.2,13.4,-22.5753632575856
5.5,0.2,13.5,-24.3210600635253
5.5,0.2,13.6,-26.4855845009453
5.5,0.2,13.7,-29.2935816707543
5.5,0.2,13.8,-33.0748708621957
5.5,0.2,13.9,-37.029749239741
5.5,0.2,14,-35.2648447287932
5.5,0.2,14.1,-30.9953568286252
5.5,0.2,14.2,-27.7058786917802
5.5,0.2,14.3,-25.2213074519031
5.5,0.2,14.4,-23.252031197689
5.5,0.2,14.5,-21.6259260392676
5.5,0.2,14.6,-20.2403663082592
5.5,0.2,14.7,-19.0320664924954
5.5,0.2,14.8,-17.964927212267
5.5,0.2,14.9,-17.0170959583173
5.5,0.2,15,-16.1652215159483
5.5,0.2,15.1,-15.3881473729427
5.5,0.2,15.2,-14.6718435907664
5.5,0.2,15.3,-14.0069782883654
5.5,0.2,15.4,-13.3866137119879
5.5,0.2,15.5,-12.8052221154654
5.5,0.2,15.6,-12.2582619482282
5.5,0.2,15.7,-11.7419451700617
5.5,0.2,15.8,-11.2530810943373
5.5,0.2,15.9,-10.7889608302092
5.5,0.2,16,-10.3472682698766
5.5,0.3,2,-1.89476146675533
5.5,0.3,2.1,-2.10425829144442
5.5,0.3,2.2,-2.32886302352694
5.5,0.3,2.3,-2.56971043307331
5.5,0.3,2.4,-2.82811564321875
5.5,0.3,2.5,-3.10560759147382
5.5,0.3,2.6,-3.40397085905221
5.5,0.3,2.7,-3.72529846006236
5.5,0.3,2.8,-4.07205917897939
5.5,0.3,2.9,-4.44718451099633
5.5,0.3,3,-4.85418245827918
5.5,0.3,3.1,-5.29728880348195
5.5,0.3,3.2,-5.7816717699495
5.5,0.3,3.3,-6.31371451127367
5.5,0.3,3.4,-6.90141407823851
5.5,0.3,3.5,-7.55496001476347
5.5,0.3,3.6,-8.28759977007251
5.5,0.3,3.7,-9.11698112638557
5.5,0.3,3.8,-10.0673274356624
5.5,0.3,3.9,-11.1731550663096
5.5,0.3,4,-12.4860634880424
5.5,0.3,4.1,-14.0882473643707
5.5,0.3,4.2,-16.1226600049576
5.5,0.3,4.3,-18.8722543574031
5.5,0.3,4.4,-23.0266426604409
5.5,0.3,4.5,-30.9233588708861
5.5,0.3,4.6,-31.0454653779591
5.5,0.3,4.7,-22.8056035496796
5.5,0.3,4.8,-18.3934128017012
5.5,0.3,4.9,-15.4133303000482
5.5,0.3,5,-13.1633287536865
5.5,0.3,5.1,-11.3580092833854
5.5,0.3,5.2,-9.85454032511763
5.5,0.3,5.3,-8.57169817122854
5.5,0.3,5.4,-7.45915103823938
5.5,0.3,5.5,-6.48371670317325
5.5,0.3,5.6,-5.62245097568671
5.5,0.3,5.7,-4.85885204722577
5.5,0.3,5.8,-4.18062804813869
5.5,0.3,5.9,-3.57831109080988
5.5,0.3,6,-3.0443602920312
5.5,0.3,6.1,-2.57256384238454
5.5,0.3,6.2,-2.15763352374764
5.5,0.3,6.3,-1.79492860398861
5.5,0.3,6.4,-1.48026966262921
5.5,0.3,6.5,-1.20981617170378
5.5,0.3,6.6,-0.979989425765649
5.5,0.3,6.7,-0.787427252560672
5.5,0.3,6.8,-0.628960218860697
5.5,0.3,6.9,-0.501601495836243
5.5,0.3,7,-0.402544517297136
5.5,0.3,7.1,-0.329164202690435
5.5,0.3,7.2,-0.279018876643912
5.5,0.3,7.3,-0.249851112648851
5.5,0.3,7.4,-0.239586570537525
5.5,0.3,7.5,-0.246330505492389
5.5,0.3,7.6,-0.268362031414878
5.5,0.3,7.7,-0.304126461887223
5.5,0.3,7.8,-0.352226167820453
5.5,0.3,7.9,-0.411410419517496
5.5,0.3,8,-0.480564653851185
5.5,0.3,8.1,-0.558699549160197
5.5,0.3,8.2,-0.644940219049275
5.5,0.3,8.3,-0.738515763348606
5.5,0.3,8.4,-0.838749347134208
5.5,0.3,8.5,-0.945048920568015
5.5,0.3,8.6,-1.05689864469325
5.5,0.3,8.7,-1.17385105102127
5.5,0.3,8.8,-1.2955199348009
5.5,0.3,8.9,-1.42157396188024
5.5,0.3,9,-1.55173095562278
5.5,0.3,9.1,-1.68575282201671
5.5,0.3,9.2,-1.82344106672899
5.5,0.3,9.3,-1.96463285636265
5.5,0.3,9.4,-2.10919757674747
5.5,0.3,9.5,-2.25703384309754
5.5,0.3,9.6,-2.40806691979115
5.5,0.3,9.7,-2.56224651099838
5.5,0.3,9.8,-2.71954488715759
5.5,0.3,9.9,-2.87995531617885
5.5,0.3,10,-3.04349077210161
5.5,0.3,10.1,-3.21018289772742
5.5,0.3,10.2,-3.38008120138383
5.5,0.3,10.3,-3.55325247150187
5.5,0.3,10.4,-3.72978039608209
5.5,0.3,10.5,-3.90976537741691
5.5,0.3,10.6,-4.09332453567285
5.5,0.3,10.7,-4.28059189816932
5.5,0.3,10.8,-4.47171877445582
5.5,0.3,10.9,-4.66687432068627
5.5,0.3,11,-4.86624630039534
5.5,0.3,11.1,-5.07004205265965
5.5,0.3,11.2,-5.27848968295584
5.5,0.3,11.3,-5.49183949689304
5.5,0.3,11.4,-5.71036570258594
5.5,0.3,11.5,-5.93436841399453
5.5,0.3,11.6,-6.16417599528994
5.5,0.3,11.7,-6.40014779561226
5.5,0.3,11.8,-6.64267733485893
5.5,0.3,11.9,-6.89219601495362
5.5,0.3,12,-7.14917744811618
5.5,0.3,12.1,-7.41414251494362
5.5,0.3,12.2,-7.6876652918698
5.5,0.3,12.3,-7.97038002150781
5.5,0.3,12.4,-8.26298934275167
5.5,0.3,12.5,-8.56627405344596
5.5,0.3,12.6,-8.88110475119405
5.5,0.3,12.7,-9.20845579342317
5.5,0.3,12.8,-9.54942214452469
5.5,0.3,12.9,-9.90523984767642
5.5,0.3,13,-10.2773110890307
5.5,0.3,13.1,-10.6672351374894
5.5,0.3,13.2,-11.0768468816442
5.5,0.3,13.3,-11.5082653030172
5.5,0.3,13.4,-11.9639551080157
5.5,0.3,13.5,-12.4468060253623
5.5,0.3,13.6,-12.9602361772706
5.5,0.3,13.7,-13.5083288040513
5.5,0.3,13.8,-14.0960160532929
5.5,0.3,13.9,-14.7293305501455
5.5,0.3,14,-15.4157568383521
5.5,0.3,14.1,-16.164733799397
5.5,0.3,14.2,-16.9883920181768
5.5,0.3,14.3,-17.9026689401329
5.5,0.3,14.4,-18.9290543993133
5.5,0.3,14.5,-20.0974322372795
5.5,0.3,14.6,-21.4509137492044
5.5,0.3,14.7,-23.0544410752316
5.5,0.3,14.8,-25.010606244333
5.5,0.3,14.9,-27.4871683260093
5.5,0.3,15,-30.7317347096823
5.5,0.3,15.1,-34.5885538938902
5.5,0.3,15.2,-35.2164874519789
5.5,0.3,15.3,-31.4631676397723
5.5,0.3,15.4,-27.9678044938222
5.5,0.3,15.5,-25.2888076108513
5.5,0.3,15.6,-23.1782204185168
5.5,0.3,15.7,-21.4500502670391
5.5,0.3,15.8,-19.990525695454
5.5,0.3,15.9,-18.7283651851385
5.5,0.3,16,-17.6167564798349
5.5,0.4,2,-2.4048816349492
5.5,0.4,2.1,-2.65144998719824
5.5,0.4,2.2,-2.91255151206629
5.5,0.4,2.3,-3.18909558534927
5.5,0.4,2.4,-3.48217892503742
5.5,0.4,2.5,-3.79312109362782
5.5,0.4,2.6,-4.12350871061234
5.5,0.4,2.7,-4.47525126641024
5.5,0.4,2.8,-4.850652565961
5.5,0.4,2.9,-5.25250351493797
5.5,0.4,3,-5.68420451324854
5.5,0.4,3.1,-6.14992967916702
5.5,0.4,3.2,-6.65485143599763
5.5,0.4,3.3,-7.20545435699334
5.5,0.4,3.4,-7.80998479416908
5.5,0.4,3.5,-8.47911404390346
5.5,0.4,3.6,-9.22695080510751
5.5,0.4,3.7,-10.0726527154385
5.5,0.4,3.8,-11.0431269940587
5.5,0.4,3.9,-12.1778621816981
5.5,0.4,4,-13.5383515954074
5.5,0.4,4.1,-15.2288129698476
5.5,0.4,4.2,-17.4507067541555
5.5,0.4,4.3,-20.6962555984432
5.5,0.4,4.4,-26.8071050066971
5.5,0.4,4.5,-26.0074293454702
5.5,0.4,4.6,-31.5798080095896
5.5,0.4,4.7,-22.8299707226783
5.5,0.4,4.8,-18.3027786492177
5.5,0.4,4.9,-15.2580864729104
5.5,0.4,5,-12.9412871630535
5.5,0.4,5.1,-11.0609618756654
5.5,0.4,5.2,-9.47569376140205
5.5,0.4,5.3,-8.10884792912349
5.5,0.4,5.4,-6.95740114871993
5.5,0.4,5.5,-5.91207872427076
5.5,0.4,5.6,-4.94460683718407
5.5,0.4,5.7,-4.09727567915195
5.5,0.4,5.8,-3.36032148761033
5.5,0.4,5.9,-2.71845093879145
5.5,0.4,6,-2.16496830943552
5.5,0.4,6.1,-1.69485829043852
5.5,0.4,6.2,-1.30339322342426
5.5,0.4,6.3,-0.985622982347895
5.5,0.4,6.4,-0.736190717535057
5.5,0.4,6.5,-0.549336144356553
5.5,0.4,6.6,-0.419013301257343
5.5,0.4,6.7,-0.339066397758308
5.5,0.4,6.8,-0.303419165035675
5.5,0.4,6.9,-0.306246114980381
5.5,0.4,7,-0.342107227774129
5.5,0.4,7.1,-0.406038928209995
5.5,0.4,7.2,-0.493602591127333
5.5,0.4,7.3,-0.600896943755602
5.5,0.4,7.4,-0.724543000043666
5.5,0.4,7.5,-0.861650332297166
5.5,0.4,7.6,-1.00977239482778
5.5,0.4,7.7,-1.16685696820151
5.5,0.4,7.8,-1.33119607845911
5.5,0.4,7.9,-1.50137823689188
5.5,0.4,8,-1.67624465326446
5.5,0.4,8.1,-1.85485020739464
5.5,0.4,8.2,-2.03642937761075
5.5,0.4,8.3,-2.22036695868418
5.5,0.4,8.4,-2.40617319619135
5.5,0.4,8.5,-2.59346286813347
5.5,0.4,8.6,-2.78193781901169
5.5,0.4,8.7,-2.97137246833999
5.5,0.4,8.8,-3.16160185563812
5.5,0.4,8.9,-3.35251183490133
5.5,0.4,9,-3.54403108585711
5.5,0.4,9.1,-3.73612466279145
5.5,0.4,9.2,-3.92878885243501
5.5,0.4,9.3,-4.12204715993737
5.5,0.4,9.4,-4.31594728703996
5.5,0.4,9.5,-4.51055901082021
5.5,0.4,9.6,-4.70597291745096
5.5,0.4,9.7,-4.90229999726989
5.5,0.4,9.8,-5.09967217114077
5.5,0.4,9.9,-5.29824390318486
5.5,0.4,10,-5.49819517716851
5.5,0.4,10.1,-5.69973629990184
5.5,0.4,10.2,-5.90311529216657
5.5,0.4,10.3,-6.10862912241189
5.5,0.4,10.4,-6.31664089517189
5.5,0.4,10.5,-6.52760665076671
5.5,0.4,10.6,-6.74211834182574
5.5,0.4,10.7,-6.96097530502427
5.5,0.4,10.8,-7.18530857889665
5.5,0.4,10.9,-7.41680928166336
5.5,0.4,11,-7.65817702192239
5.5,0.4,11.1,-7.91407523950387
5.5,0.4,11.2,-8.19338132278595
5.5,0.4,11.3,-8.51515067476109
5.5,0.4,11.4,-8.92594450770842
5.5,0.4,11.5,-9.52180296772438
5.5,0.4,11.6,-9.42108237760831
5.5,0.4,11.7,-8.53945365077737
5.5,0.4,11.8,-8.81823975989295
5.5,0.4,11.9,-9.15538976954967
5.5,0.4,12,-9.46790508597543
5.5,0.4,12.1,-9.76452903163175
5.5,0.4,12.2,-10.0535704727754
5.5,0.4,12.3,-10.3401212164208
5.5,0.4,12.4,-10.6273703055314
5.5,0.4,12.5,-10.9174759370716
5.5,0.4,12.6,-11.2120329991547
5.5,0.4,12.7,-11.5123261013189
5.5,0.4,12.8,-11.8194735055381
5.5,0.4,12.9,-12.1345143949882
5.5,0.4,13,-12.4584659075049
5.5,0.4,13.1,-12.7923638266359
5.5,0.4,13.2,-13.1372946481605
5.5,0.4,13.3,-13.4944236203658
5.5,0.4,13.4,-13.8650217681528
5.5,0.4,13.5,-14.2504941379044
5.5,0.4,13.6,-14.6524112017802
5.5,0.4,13.7,-15.0725453814216
5.5,0.4,13.8,-15.5129149371155
5.5,0.4,13.9,-15.9758380302957
5.5,0.4,14,-16.4640006738669
5.5,0.4,14.1,-16.9805436744835
5.5,0.4,14.2,-17.5291757833777
5.5,0.4,14.3,-18.1143235125358
5.5,0.4,14.4,-18.7413331306602
5.5,0.4,14.5,-19.4167484285413
5.5,0.4,14.6,-20.1487010840683
5.5,0.4,14.7,-20.9474728337191
5.5,0.4,14.8,-21.8263277781102
5.5,0.4,14.9,-22.8027841659319
5.5,0.4,15,-23.900629308682
5.5,0.4,15.1,-25.1514047782252
5.5,0.4,15.2,-26.6120676543412
5.5,0.4,15.3,-28.3670199835791
5.5,0.4,15.4,-30.5475313984394
5.5,0.4,15.5,-33.3726687692279
5.5,0.4,15.6,-37.1114288732418
5.5,0.4,15.7,-40.5765910014272
5.5,0.4,15.8,-38.4889626694542
5.5,0.4,15.9,-34.4508831288284
5.5,0.4,16,-31.2991723647143
5.5,0.5,2,-2.33798935356166
5.5,0.5,2.1,-2.57235851899563
5.5,0.5,2.2,-2.81871701757547
5.5,0.5,2.3,-3.07755418506918
5.5,0.5,2.4,-3.34947274613417
5.5,0.5,2.5,-3.63520179341915
5.5,0.5,2.6,-3.93560993034171
5.5,0.5,2.7,-4.25171708433197
5.5,0.5,2.8,-4.58470218042001
5.5,0.5,2.9,-4.93590293262734
5.5,0.5,3,-5.30680940530366
5.5,0.5,3.1,-5.69909271088884
5.5,0.5,3.2,-6.11488274347282
5.5,0.5,3.3,-6.55795034797321
5.5,0.5,3.4,-7.03615630428021
5.5,0.5,3.5,-7.56079650040276
5.5,0.5,3.6,-8.13893782736671
5.5,0.5,3.7,-8.77325411035802
5.5,0.5,3.8,-9.47024327518923
5.5,0.5,3.9,-10.242688865822
5.5,0.5,4,-11.1092831218247
5.5,0.5,4.1,-12.0959814164345
5.5,0.5,4.2,-13.2398744037164
5.5,0.5,4.3,-14.5968432043284
5.5,0.5,4.4,-16.2571530014435
5.5,0.5,4.5,-18.3811546421061
5.5,0.5,4.6,-21.2967588156228
5.5,0.5,4.7,-25.8485276548056
5.5,0.5,4.8,-34.9613602377595
5.5,0.5,4.9,-30.6461690040086
5.5,0.5,5,-23.4158005183385
5.5,0.5,5.1,-19.2964189382646
5.5,0.5,5.2,-16.406578552433
5.5,0.5,5.3,-14.1638043823669
5.5,0.5,5.4,-12.3189385355432
5.5,0.5,5.5,-10.7419793305258
5.5,0.5,5.6,-9.35371574628864
5.5,0.5,5.7,-8.09527646338492
5.5,0.5,5.8,-6.95637685448107
5.5,0.5,5.9,-7.0309536697615
5.5,0.5,6,-5.74711326316326
5.5,0.5,6.1,-4.80513510008944
5.5,0.5,6.2,-4.03142711906579
5.5,0.5,6.3,-3.36046418272618
5.5,0.5,6.4,-2.7724020055116
5.5,0.5,6.5,-2.25858894629303
5.5,0.5,6.6,-1.81403099616601
5.5,0.5,6.7,-1.43502000372864
5.5,0.5,6.8,-1.11817232850528
5.5,0.5,6.9,-0.859992438944372
5.5,0.5,7,-0.656692529198471
5.5,0.5,7.1,-0.504161847378526
5.5,0.5,7.2,-0.398027826130997
5.5,0.5,7.3,-0.333768021198314
5.5,0.5,7.4,-0.306841072898088
5.5,0.5,7.5,-0.31281316611802
5.5,0.5,7.6,-0.347464796117556
5.5,0.5,7.7,-0.406870293629962
5.5,0.5,7.8,-0.48744863776515
5.5,0.5,7.9,-0.585988169682018
5.5,0.5,8,-0.699650004253954
5.5,0.5,8.1,-0.825955630845213
5.5,0.5,8.2,-0.962763908326561
5.5,0.5,8.3,-1.10824185266976
5.5,0.5,8.4,-1.260832626871
5.5,0.5,8.5,-1.41922318398506
5.5,0.5,8.6,-1.58231319251815
5.5,0.5,8.7,-1.74918622637465
5.5,0.5,8.8,-1.91908372463972
5.5,0.5,8.9,-2.09138189545644
5.5,0.5,9,-2.26557152253621
5.5,0.5,9.1,-2.44124050291663
5.5,0.5,9.2,-2.61805887537094
5.5,0.5,9.3,-2.79576607064104
5.5,0.5,9.4,-2.97416011273129
5.5,0.5,9.5,-3.15308851442031
5.5,0.5,9.6,-3.33244063279889
5.5,0.5,9.7,-3.51214127738023
5.5,0.5,9.8,-3.69214539129369
5.5,0.5,9.9,-3.87243365368034
5.5,0.5,10,-4.05300887796649
5.5,0.5,10.1,-4.23389310617846
5.5,0.5,10.2,-4.41512532440243
5.5,0.5,10.3,-4.59675974997221
5.5,0.5,10.4,-4.77886466875878
5.5,0.5,10.5,-4.9615218338704
5.5,0.5,10.6,-5.14482647970769
5.5,0.5,10.7,-5.3288880652364
5.5,0.5,10.8,-5.51383195062184
5.5,0.5,10.9,-5.69980235537473
5.5,0.5,11,-5.88696718725294
5.5,0.5,11.1,-6.07552575303543
5.5,0.5,11.2,-6.26572113362677
5.5,0.5,11.3,-6.45786048351911
5.5,0.5,11.4,-6.65234949518047
5.5,0.5,11.5,-6.84975364589315
5.5,0.5,11.6,-7.05091344887137
5.5,0.5,11.7,-7.25717711972688
5.5,0.5,11.8,-7.47091210478978
5.5,0.5,11.9,-7.69674700657792
5.5,0.5,12,-7.94486137896965
5.5,0.5,12.1,-8.23793418629344
5.5,0.5,12.2,-8.52578302584173
5.5,0.5,12.3,-8.22984319774446
5.5,0.5,12.4,-8.37736329224314
5.5,0.5,12.5,-8.63696456493602
5.5,0.5,12.6,-8.8853397914979
5.5,0.5,12.7,-9.12526377887182
5.5,0.5,12.8,-9.36176679622285
5.5,0.5,12.9,-9.597839186275
5.5,0.5,13,-9.83528819276877
5.5,0.5,13.1,-10.0753153907575
5.5,0.5,13.2,-10.3188080534646
5.5,0.5,13.3,-10.5664879894701
5.5,0.5,13.4,-10.8189918199823
5.5,0.5,13.5,-11.0769170578448
5.5,0.5,13.6,-11.3408503080306
5.5,0.5,13.7,-11.6113856985454
5.5,0.5,13.8,-11.8891377684155
5.5,0.5,13.9,-12.1747511194754
5.5,0.5,14,-12.4689081479179
5.5,0.5,14.1,-12.7723356416273
5.5,0.5,14.2,-13.0858107387789
5.5,0.5,14.3,-13.4101665832013
5.5,0.5,14.4,-13.7462979273402
5.5,0.5,14.5,-14.0951668956206
5.5,0.5,14.6,-14.4578091146398
5.5,0.5,14.7,-14.8353404343959
5.5,0.5,14.8,-15.2289645032948
5.5,0.5,14.9,-15.6399815180656
5.5,0.5,15,-16.0697985485543
5.5,0.5,15.1,-16.5228422011298
5.5,0.5,15.2,-17.0035840087692
5.5,0.5,15.3,-17.5130241152768
5.5,0.5,15.4,-18.0549145011731
5.5,0.5,15.5,-18.6337712927796
5.5,0.5,15.6,-19.2550938101728
5.5,0.5,15.7,-19.9256676159947
5.5,0.5,15.8,-20.6539929689231
5.5,0.5,15.9,-21.4509055716976
5.5,0.5,16,-22.3305011794083
5.5,0.6,2,-2.20498311787916
5.5,0.6,2.1,-2.41923675263828
5.5,0.6,2.2,-2.64360692907354
5.5,0.6,2.3,-2.87838660522914
5.5,0.6,2.4,-3.12394696300487
5.5,0.6,2.5,-3.38074819403741
5.5,0.6,2.6,-3.64935202694317
5.5,0.6,2.7,-3.93043648609468
5.5,0.6,2.8,-4.22481350894716
5.5,0.6,2.9,-4.53345023111495
5.5,0.6,3,-4.85749499558963
5.5,0.6,3.1,-5.19830948324389
5.5,0.6,3.2,-5.55750883853363
5.5,0.6,3.3,-5.93701234160726
5.5,0.6,3.4,-6.33910815593268
5.5,0.6,3.5,-6.76653711772488
5.5,0.6,3.6,-7.22260268736055
5.5,0.6,3.7,-7.71131748214402
5.5,0.6,3.8,-8.2376019879477
5.5,0.6,3.9,-8.80755940072801
5.5,0.6,4,-9.42886445086175
5.5,0.6,4.1,-10.1113280367888
5.5,0.6,4.2,-10.8677425688452
5.5,0.6,4.3,-11.7151941187283
5.5,0.6,4.4,-12.6771894606175
5.5,0.6,4.5,-13.787292148319
5.5,0.6,4.6,-15.0957659253164
5.5,0.6,4.7,-16.6828018878173
5.5,0.6,4.8,-18.6880763259588
5.5,0.6,4.9,-21.3885332609029
5.5,0.6,5,-25.4602751754407
5.5,0.6,5.1,-33.1360008472519
5.5,0.6,5.2,-31.9128847774117
5.5,0.6,5.3,-26.6577501070387
5.5,0.6,5.4,-21.5167917571948
5.5,0.6,5.5,-18.2436514870937
5.5,0.6,5.6,-15.8201639832295
5.5,0.6,5.7,-13.875081900247
5.5,0.6,5.8,-12.2404948430198
5.5,0.6,5.9,-10.8255729196232
5.5,0.6,6,-9.57612396500656
5.5,0.6,6.1,-8.46034521175162
5.5,0.6,6.2,-7.47394292646917
5.5,0.6,6.3,-6.5630065391109
5.5,0.6,6.4,-5.72009854772002
5.5,0.6,6.5,-4.95510680009422
5.5,0.6,6.6,-4.26075067803452
5.5,0.6,6.7,-3.63211658586904
5.5,0.6,6.8,-3.06598665944429
5.5,0.6,6.9,-2.56007453158571
5.5,0.6,7,-2.11256168589162
5.5,0.6,7.1,-1.72177058788813
5.5,0.6,7.2,-1.3859238080829
5.5,0.6,7.3,-1.10297738474927
5.5,0.6,7.4,-0.870525568667384
5.5,0.6,7.5,-0.685772542004144
5.5,0.6,7.6,-0.5455618440229
5.5,0.6,7.7,-0.446449509893676
5.5,0.6,7.8,-0.384804227657964
5.5,0.6,7.9,-0.356917849708645
5.5,0.6,8,-0.3591120672838
5.5,0.6,8.1,-0.387831045011955
5.5,0.6,8.2,-0.439714221016564
5.5,0.6,8.3,-0.511647411144503
5.5,0.6,8.4,-0.600793299759112
5.5,0.6,8.5,-0.704604218154319
5.5,0.6,8.6,-0.820820934794607
5.5,0.6,8.7,-0.947461267918255
5.5,0.6,8.8,-1.0828019588517
5.5,0.6,8.9,-1.22535664791357
5.5,0.6,9,-1.37385214068976
5.5,0.6,9.1,-1.52720454196064
5.5,0.6,9.2,-1.68449631758699
5.5,0.6,9.3,-1.84495493650136
5.5,0.6,9.4,-2.00793344064254
5.5,0.6,9.5,-2.17289307544199
5.5,0.6,9.6,-2.33938796944145
5.5,0.6,9.7,-2.50705176153533
5.5,0.6,9.8,-2.67558602333048
5.5,0.6,9.9,-2.84475030026646
5.5,0.6,10,-3.01435358934891
5.5,0.6,10.1,-3.18424707696168
5.5,0.6,10.2,-3.35431797254078
5.5,0.6,10.3,-3.52448428972765
5.5,0.6,10.4,-3.69469044389427
5.5,0.6,10.5,-3.86490355237874
5.5,0.6,10.6,-4.03511034070866
5.5,0.6,10.7,-4.20531457425441
5.5,0.6,10.8,-4.37553495021293
5.5,0.6,10.9,-4.5458033999298
5.5,0.6,11,-4.71616376698448
5.5,0.6,11.1,-4.88667084327189
5.5,0.6,11.2,-5.05738976522544
5.5,0.6,11.3,-5.22839579813213
5.5,0.6,11.4,-5.39977457286269
5.5,0.6,11.5,-5.57162289441261
5.5,0.6,11.6,-5.74405033010492
5.5,0.6,11.7,-5.91718193464959
5.5,0.6,11.8,-6.09116273320609
5.5,0.6,11.9,-6.2661650717455
5.5,0.6,12,-6.44240089135221
5.5,0.6,12.1,-6.62014292254396
5.5,0.6,12.2,-6.79976301542598
5.5,0.6,12.3,-6.98180567091382
5.5,0.6,12.4,-7.167139766881
