"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
4,0.7,4.9,-1.20143372906043
4,0.7,5,-1.25782273616264
4,0.7,5.1,-1.31625477704185
4,0.7,5.2,-1.3768302210819
4,0.7,5.3,-1.43965759709195
4,0.7,5.4,-1.50485435930373
4,0.7,5.5,-1.57254774816645
4,0.7,5.6,-1.64287575925004
4,0.7,5.7,-1.71598823565766
4,0.7,5.8,-1.79204810182628
4,0.7,5.9,-1.87123275954465
4,0.7,6,-1.95373567054395
4,0.7,6.1,-2.03976815424652
4,0.7,6.2,-2.12956143435229
4,0.7,6.3,-2.22336897410706
4,0.7,6.4,-2.3214691475856
4,0.7,6.5,-2.42416830346601
4,0.7,6.6,-2.53180428899221
4,0.7,6.7,-2.6447505156597
4,0.7,6.8,-2.76342066533044
4,0.7,6.9,-2.88827415690896
4,0.7,7,-3.01982252062992
4,0.7,7.1,-3.15863686105158
4,0.7,7.2,-3.30535663323198
4,0.7,7.3,-3.46070001228332
4,0.7,7.4,-3.62547620867711
4,0.7,7.5,-3.80060017603194
4,0.7,7.6,-3.98711028269737
4,0.7,7.7,-4.18618968469371
4,0.7,7.8,-4.39919236197932
4,0.7,7.9,-4.62767508673714
4,0.7,8,-4.87343701727832
4,0.7,8.1,-5.13856920847361
4,0.7,8.2,-5.42551718278013
4,0.7,8.3,-5.73716094589999
4,0.7,8.4,-6.07691866793108
4,0.7,8.5,-6.44888302948324
4,0.7,8.6,-6.85800353405711
4,0.7,8.7,-7.31033492185348
4,0.7,8.8,-7.81338299407692
4,0.7,8.9,-8.37659803083867
4,0.7,9,-9.01209906734028
4,0.7,9.1,-9.7357727915379
4,0.7,9.2,-10.5690070474511
4,0.7,9.3,-11.5415554562844
4,0.7,9.4,-12.6965450608649
4,0.7,9.5,-14.0998570219419
4,0.7,9.6,-15.8592781422116
4,0.7,9.7,-18.1679450850903
4,0.7,9.8,-21.4136790293899
4,0.7,9.9,-26.3823141391891
4,0.7,10,-30.3356169452836
4,0.7,10.1,-24.5193676453989
4,0.7,10.2,-19.7773495011495
4,0.7,10.3,-16.5251052600737
4,0.7,10.4,-14.0895943818042
4,0.7,10.5,-12.1536081964649
4,0.7,10.6,-10.5554526114591
4,0.7,10.7,-9.20334616823418
4,0.7,10.8,-8.04061970548755
4,0.7,10.9,-7.02990270892747
4,0.7,11,-6.14517708052931
4,0.7,11.1,-5.36745199687909
4,0.7,11.2,-4.68226052192737
4,0.7,11.3,-4.0781432230517
4,0.7,11.4,-3.54570024239352
4,0.7,11.5,-3.07698704336128
4,0.7,11.6,-2.66512536439705
4,0.7,11.7,-2.30405177223105
4,0.7,11.8,-1.98835474958178
4,0.7,11.9,-1.71316830671284
4,0.7,12,-1.47410092723247
4,0.7,12.1,-1.2671858664379
4,0.7,12.2,-1.08884376498619
4,0.7,12.3,-0.9358519576032
4,0.7,12.4,-0.805317186879552
4,0.7,12.5,-0.694649972381506
4,0.7,12.6,-0.601539854153068
4,0.7,12.7,-0.523931296189201
4,0.7,12.8,-0.460000330233146
4,0.7,12.9,-0.408132141568007
4,0.7,13,-0.366899817230564
4,0.7,13.1,-0.335044441862948
4,0.7,13.2,-0.311456668578146
4,0.7,13.3,-0.295159830486855
4,0.7,13.4,-0.285294602976051
4,0.7,13.5,-0.281105181872085
4,0.7,13.6,-0.281926909306053
4,0.7,13.7,-0.287175256622041
4,0.7,13.8,-0.296336060365615
4,0.7,13.9,-0.308956901352359
4,0.7,14,-0.324639516205257
4,0.7,14.1,-0.343033133974416
4,0.7,14.2,-0.363828636208177
4,0.7,14.3,-0.386753446118994
4,0.7,14.4,-0.411567060524979
4,0.7,14.5,-0.438057146507591
4,0.7,14.6,-0.466036132835978
4,0.7,14.7,-0.495338233930389
4,0.7,14.8,-0.525816851324781
4,0.7,14.9,-0.557342304173054
4,0.7,15,-0.589799846294282
4,0.7,15.1,-0.623087932583566
4,0.7,15.2,-0.657116702349581
4,0.7,15.3,-0.691806651324137
4,0.7,15.4,-0.72708746776433
4,0.7,15.5,-0.762897011289531
4,0.7,15.6,-0.799180415906304
4,0.7,15.7,-0.83588930112536
4,0.7,15.8,-0.872981077205747
4,0.7,15.9,-0.910418332413517
4,0.7,16,-0.948168291790712
4,0.8,2,-0.18588451260375
4,0.8,2.1,-0.204731243416634
4,0.8,2.2,-0.224495947610137
4,0.8,2.3,-0.245181781575354
4,0.8,2.4,-0.26679274610233
4,0.8,2.5,-0.289333760245416
4,0.8,2.6,-0.312810735470367
4,0.8,2.7,-0.337230650116558
4,0.8,2.8,-0.36260162426978
4,0.8,2.9,-0.388932995204837
4,0.8,3,-0.416235393622582
4,0.8,3.1,-0.444520820973005
4,0.8,3.2,-0.473802728224356
4,0.8,3.3,-0.504096096507837
4,0.8,3.4,-0.5354175201391
4,0.8,3.5,-0.567785292590801
4,0.8,3.6,-0.601219496066233
4,0.8,3.7,-0.635742095402641
4,0.8,3.8,-0.671377037115091
4,0.8,3.9,-0.708150354478573
4,0.8,4,-0.746090279638703
4,0.8,4.1,-0.785227363840839
4,0.8,4.2,-0.825594606975805
4,0.8,4.3,-0.867227597758773
4,0.8,4.4,-0.910164665989076
4,0.8,4.5,-0.95444704848453
4,0.8,4.6,-1.00011907044758
4,0.8,4.7,-1.04722834420538
4,0.8,4.8,-1.09582598747514
4,0.8,4.9,-1.14596686354497
4,0.8,5,-1.197709846033
4,0.8,5.1,-1.25111811120111
4,0.8,5.2,-1.30625946115933
4,0.8,5.3,-1.363206681713
4,0.8,5.4,-1.42203793908462
4,0.8,5.5,-1.48283722029946
4,0.8,5.6,-1.54569482266895
4,0.8,5.7,-1.61070789855834
4,0.8,5.8,-1.67798106249882
4,0.8,5.9,-1.74762706872781
4,0.8,6,-1.81976756843555
4,0.8,6.1,-1.89453395739986
4,0.8,6.2,-1.97206832633847
4,0.8,6.3,-2.05252452825312
4,0.8,6.4,-2.13606937933703
4,0.8,6.5,-2.22288401274364
4,0.8,6.6,-2.31316540775822
4,0.8,6.7,-2.4071281207902
4,0.8,6.8,-2.50500624925349
4,0.8,6.9,-2.60705566500296
4,0.8,7,-2.71355656077659
4,0.8,7.1,-2.82481636134085
4,0.8,7.2,-2.94117306112575
4,0.8,7.3,-3.06299906254455
4,0.8,7.4,-3.19070560454652
4,0.8,7.5,-3.32474789007031
4,0.8,7.6,-3.46563104503108
4,0.8,7.7,-3.6139170717309
4,0.8,7.8,-3.77023299806582
4,0.8,7.9,-3.93528047324113
4,0.8,8,-4.10984712449858
4,0.8,8.1,-4.29482007258144
4,0.8,8.2,-4.49120211328633
4,0.8,8.3,-4.70013121834142
4,0.8,8.4,-4.92290420517465
4,0.8,8.5,-5.16100569249535
4,0.8,8.6,-5.41614382744168
4,0.8,8.7,-5.69029478601297
4,0.8,8.8,-5.98575878135239
4,0.8,8.9,-6.30523137270792
4,0.8,9,-6.65189542400394
4,0.8,9.1,-7.02954139508004
4,0.8,9.2,-7.44272722754388
4,0.8,9.3,-7.8969947100806
4,0.8,9.4,-8.39916828620605
4,0.8,9.5,-8.95777737987785
4,0.8,9.6,-9.58366936056642
4,0.8,9.7,-10.2909269762555
4,0.8,9.8,-11.0982917588912
4,0.8,9.9,-12.0314684852774
4,0.8,10,-13.1270515646007
4,0.8,10.1,-14.4396438989532
4,0.8,10.2,-16.0557889484851
4,0.8,10.3,-18.1238937101265
4,0.8,10.4,-20.9251930987636
4,0.8,10.5,-25.0343342307282
4,0.8,10.6,-30.5237309503829
4,0.8,10.7,-27.8382094910513
4,0.8,10.8,-22.4252858654345
4,0.8,10.9,-18.7290807028905
4,0.8,11,-16.0330074632967
4,0.8,11.1,-13.9252699348498
4,0.8,11.2,-12.2011125900506
4,0.8,11.3,-10.7479438330624
4,0.8,11.4,-9.4981029369871
4,0.8,11.5,-8.40803145626848
4,0.8,11.6,-7.44811717288931
4,0.8,11.7,-6.59729860694459
4,0.8,11.8,-5.8399933611622
4,0.8,11.9,-5.16425081784224
4,0.8,12,-4.56059296930928
4,0.8,12.1,-4.02126389177355
4,0.8,12.2,-3.53973340302942
4,0.8,12.3,-3.11036483948443
4,0.8,12.4,-2.7281917291359
4,0.8,12.5,-2.38876789800729
4,0.8,12.6,-2.08806732164102
4,0.8,12.7,-1.82241743225039
4,0.8,12.8,-1.58845450142669
4,0.8,12.9,-1.38309313652229
4,0.8,13,-1.20350439187456
4,0.8,13.1,-1.04709879952799
4,0.8,13.2,-0.911511941771588
4,0.8,13.3,-0.79459113312048
4,0.8,13.4,-0.694382435982953
4,0.8,13.5,-0.609117669477264
4,0.8,13.6,-0.537201340836177
4,0.8,13.7,-0.47719758010441
4,0.8,13.8,-0.427817228881952
4,0.8,13.9,-0.387905251697924
4,0.8,14,-0.356428625637414
4,0.8,14.1,-0.332464835122298
4,0.8,14.2,-0.315191064218736
4,0.8,14.3,-0.303874144626785
4,0.8,14.4,-0.297861286982718
4,0.8,14.5,-0.296571597804758
4,0.8,14.6,-0.299488364700071
4,0.8,14.7,-0.306152078006194
4,0.8,14.8,-0.316154147197355
4,0.8,14.9,-0.329131264350818
4,0.8,15,-0.344760363943032
4,0.8,15.1,-0.362754127505927
4,0.8,15.2,-0.382856982596452
4,0.8,15.3,-0.404841547606854
4,0.8,15.4,-0.428505476763321
4,0.8,15.5,-0.45366866291481
4,0.8,15.6,-0.480170759170606
4,0.8,15.7,-0.50786898393518
4,0.8,15.8,-0.536636177298167
4,0.8,15.9,-0.566359079986009
4,0.8,16,-0.59693680912444
4,0.9,2,-0.183056876218133
4,0.9,2.1,-0.201642509902298
4,0.9,2.2,-0.22113357828504
4,0.9,2.3,-0.241531798141713
4,0.9,2.4,-0.262839381504048
4,0.9,2.5,-0.285059086104339
4,0.9,2.6,-0.308194267114042
4,0.9,2.7,-0.332248930172057
4,0.9,2.8,-0.357227785719348
4,0.9,2.9,-0.383136304679628
4,0.9,3,-0.409980775550805
4,0.9,3.1,-0.437768362998785
4,0.9,3.2,-0.466507168073964
4,0.9,3.3,-0.496206290201596
4,0.9,3.4,-0.526875891129961
4,0.9,3.5,-0.558527261055343
4,0.9,3.6,-0.59117288718
4,0.9,3.7,-0.624826524999348
4,0.9,3.8,-0.659503272656689
4,0.9,3.9,-0.695219648749654
4,0.9,4,-0.731993674021011
4,0.9,4.1,-0.76984495741909
4,0.9,4.2,-0.808794787069518
4,0.9,4.3,-0.848866226761278
4,0.9,4.4,-0.890084218616668
4,0.9,4.5,-0.932475692687371
4,0.9,4.6,-0.976069684298154
4,0.9,4.7,-1.02089746004763
4,0.9,4.8,-1.06699265347145
4,0.9,4.9,-1.114391411481
4,0.9,5,-1.1631325528089
4,0.9,5.1,-1.21325773982625
4,0.9,5.2,-1.26481166524503
4,0.9,5.3,-1.31784225538648
4,0.9,5.4,-1.37240089188528
4,0.9,5.5,-1.42854265391257
4,0.9,5.6,-1.48632658324356
4,0.9,5.7,-1.5458159747706
4,0.9,5.8,-1.60707869537764
4,0.9,5.9,-1.67018753445131
4,0.9,6,-1.73522058971687
4,0.9,6.1,-1.80226169256143
4,0.9,6.2,-1.87140087755409
4,0.9,6.3,-1.94273490150507
4,0.9,6.4,-2.0163678181386
4,0.9,6.5,-2.0924116153063
4,0.9,6.6,-2.17098692265992
4,0.9,6.7,-2.25222379886299
4,0.9,6.8,-2.33626260878029
4,0.9,6.9,-2.42325500268276
4,0.9,7,-2.51336501139261
4,0.9,7.1,-2.60677027352505
4,0.9,7.2,-2.70366341363614
4,0.9,7.3,-2.80425359324863
4,0.9,7.4,-2.90876826051397
4,0.9,7.5,-3.01745512882031
4,0.9,7.6,-3.13058442015162
4,0.9,7.7,-3.24845141567056
4,0.9,7.8,-3.37137936412464
4,0.9,7.9,-3.49972280863483
4,0.9,8,-3.6338714046981
4,0.9,8.1,-3.77425431744584
4,0.9,8.2,-3.92134530516923
4,0.9,8.3,-4.07566861993647
4,0.9,8.4,-4.23780588622973
4,0.9,8.5,-4.40840415686991
4,0.9,8.6,-4.58818539471189
4,0.9,8.7,-4.77795769230681
4,0.9,8.8,-4.9786286249525
4,0.9,8.9,-5.1912212423182
4,0.9,9,-5.41689335009933
4,0.9,9.1,-5.65696093023651
4,0.9,9.2,-5.91292681695685
4,0.9,9.3,-6.18651611703913
4,0.9,9.4,-6.4797203824805
4,0.9,9.5,-6.79485328272959
4,0.9,9.6,-7.13462159170977
4,0.9,9.7,-7.50221687651615
4,0.9,9.8,-7.90143563352238
4,0.9,9.9,-8.33683923605682
4,0.9,10,-8.8139707445331
4,0.9,10.1,-9.33965481254172
4,0.9,10.2,-9.92242220867121
4,0.9,10.3,-10.5731268144381
4,0.9,10.4,-11.3058701720255
4,0.9,10.5,-12.1394372074263
4,0.9,10.6,-13.0996218069159
4,0.9,10.7,-14.2231888547112
4,0.9,10.8,-15.5650498871738
4,0.9,10.9,-17.2122625696946
4,0.9,11,-19.3138575236542
4,0.9,11.1,-22.1498950105636
4,0.9,11.2,-26.2690578022582
4,0.9,11.3,-31.4120519940165
4,0.9,11.4,-28.5505369107702
4,0.9,11.5,-23.3771305124244
4,0.9,11.6,-19.7793469047461
4,0.9,11.7,-17.1312267125359
4,0.9,11.8,-15.0494839882445
4,0.9,11.9,-13.3386809081257
4,0.9,12,-11.8898889604183
4,0.9,12.1,-10.6370856983489
4,0.9,12.2,-9.53752307745948
4,0.9,12.3,-8.56204538764337
4,0.9,12.4,-7.68991719803133
4,0.9,12.5,-6.9058757335827
4,0.9,12.6,-6.19835581563911
4,0.9,12.7,-5.55836278062639
4,0.9,12.8,-4.97871981535279
4,0.9,12.9,-4.45354688316875
4,0.9,13,-3.97789546221197
4,0.9,13.1,-3.54749399715609
4,0.9,13.2,-3.15857253738174
4,0.9,13.3,-2.80774298136731
4,0.9,13.4,-2.4919176937563
4,0.9,13.5,-2.20825440576333
4,0.9,13.6,-1.9541190842589
4,0.9,13.7,-1.72706102003405
4,0.9,13.8,-1.52479609034594
4,0.9,13.9,-1.34519531218831
4,0.9,14,-1.18627663211813
4,0.9,14.1,-1.04619851580579
4,0.9,14.2,-0.923254369245815
4,0.9,14.3,-0.815867178432439
4,0.9,14.4,-0.72258401713138
4,0.9,14.5,-0.642070259918121
4,0.9,14.6,-0.573103464538144
4,0.9,14.7,-0.514566967144256
4,0.9,14.8,-0.465443277912829
4,0.9,14.9,-0.424807383080381
4,0.9,15,-0.391820060887606
4,0.9,15.1,-0.365721309766866
4,0.9,15.2,-0.345823972197199
4,0.9,15.3,-0.331507620392047
4,0.9,15.4,-0.322212752646146
4,0.9,15.5,-0.317435333132398
4,0.9,15.6,-0.316721693950407
4,0.9,15.7,-0.319663806581208
4,0.9,15.8,-0.325894920604227
4,0.9,15.9,-0.335085560415742
4,0.9,16,-0.346939865492819
4,1,2,-0.18006414748317
4,1,2.1,-0.198212388520908
4,1,2.2,-0.217220333122092
4,1,2.3,-0.23708671875709
4,1,2.4,-0.257810723782593
4,1,2.5,-0.279392019676421
4,1,2.6,-0.30183082282659
4,1,2.7,-0.325127945717101
4,1,2.8,-0.349284847379561
4,1,2.9,-0.374303683008818
4,1,3,-0.400187352671294
4,1,3.1,-0.426939549067219
4,1,3.2,-0.454564804341614
4,1,3.3,-0.483068535974038
4,1,3.4,-0.512457091813253
4,1,3.5,-0.542737794360316
4,1,3.6,-0.573918984441571
4,1,3.7,-0.606010064451913
4,1,3.8,-0.6390215413883
4,1,3.9,-0.672965069933558
4,1,4,-0.707853495891412
4,1,4.1,-0.743700900314961
4,1,4.2,-0.780522644712768
4,1,4.3,-0.818335417759698
4,1,4.4,-0.857157283982889
4,1,4.5,-0.89700773493789
4,1,4.6,-0.937907743435936
4,1,4.7,-0.979879821430234
4,1,4.8,-1.02294808221868
4,1,4.9,-1.06713830767132
4,1,5,-1.11247802124557
4,1,5.1,-1.1589965676092
4,1,5.2,-1.20672519975322
4,1,5.3,-1.2556971745431
4,1,5.4,-1.30594785772933
4,1,5.5,-1.35751483951788
4,1,5.6,-1.410438061889
4,1,5.7,-1.46475995895068
4,1,5.8,-1.52052561172226
4,1,5.9,-1.5777829188671
4,1,6,-1.63658278503208
4,1,6.1,-1.69697932860997
4,1,6.2,-1.75903011091989
4,1,6.3,-1.82279638900741
4,1,6.4,-1.8883433945005
4,1,6.5,-1.95574064122808
4,1,6.6,-2.02506226461898
4,1,6.7,-2.09638739625765
4,1,6.8,-2.16980057738776
4,1,6.9,-2.24539221563376
4,1,7,-2.32325908976826
4,1,7.1,-2.4035049079985
4,1,7.2,-2.48624092599936
4,1,7.3,-2.57158663179886
4,1,7.4,-2.65967050565115
4,1,7.5,-2.75063086423723
4,1,7.6,-2.84461679995296
4,1,7.7,-2.94178922771561
4,1,7.8,-3.04232205369903
4,1,7.9,-3.14640348275529
4,1,8,-3.25423748407654
4,1,8.1,-3.36604543799348
4,1,8.2,-3.48206799081769
4,1,8.3,-3.60256714946919
4,1,8.4,-3.72782865348344
4,1,8.5,-3.85816466911006
4,1,8.6,-3.99391685891884
4,1,8.7,-4.13545989102557
4,1,8.8,-4.28320546527163
4,1,8.9,-4.43760695013368
4,1,9,-4.59916474471615
4,1,9.1,-4.76843250610325
4,1,9.2,-4.94602441524592
4,1,9.3,-5.13262369662296
4,1,9.4,-5.32899266114015
4,1,9.5,-5.53598461223076
4,1,9.6,-5.75455804763106
4,1,9.7,-5.98579371189128
4,1,9.8,-6.23091521884466
4,1,9.9,-6.49131418558811
4,1,10,-6.76858112432555
4,1,10.1,-7.06454376179557
4,1,10.2,-7.38131505250078
4,1,10.3,-7.72135400546406
4,1,10.4,-8.08754368628371
4,1,10.5,-8.48329259745537
4,1,10.6,-8.91266842547628
4,1,10.7,-9.38057745359534
4,1,10.8,-9.89300977838008
4,1,10.9,-10.4573816294922
4,1,11,-11.083024891934
4,1,11.1,-11.7819067534893
4,1,11.2,-12.5697221048567
4,1,11.3,-13.4676151556496
4,1,11.4,-14.5050158880689
4,1,11.5,-15.724568057331
4,1,11.6,-17.1912547634036
4,1,11.7,-19.0106195822221
4,1,11.8,-21.3681468246782
4,1,11.9,-24.6151768438924
4,1,12,-29.2756839436859
4,1,12.1,-32.0060962566304
4,1,12.2,-27.0872204893893
4,1,12.3,-22.7488484125884
4,1,12.4,-19.6497085823176
4,1,12.5,-17.2862300953954
4,1,12.6,-15.3835630378783
4,1,12.7,-13.7937274077461
4,1,12.8,-12.4303017265405
4,1,12.9,-11.2390512260635
4,1,13,-10.1839440369746
4,1,13.1,-9.23993536749633
4,1,13.2,-8.38896730016348
4,1,13.3,-7.61761356565422
4,1,13.4,-6.91562137648268
4,1,13.5,-6.27496992929783
4,1,13.6,-5.68924086033169
4,1,13.7,-5.15318501726718
4,1,13.8,-4.66241742521893
4,1,13.9,-4.21319878519597
4,1,14,-3.80227712883158
4,1,14.1,-3.42677236404403
4,1,14.2,-3.08409202941047
4,1,14.3,-2.77187008777653
4,1,14.4,-2.48792286220509
4,1,14.5,-2.23021773572143
4,1,14.6,-1.99685129008633
4,1,14.7,-1.78603432205827
4,1,14.8,-1.5960817525698
4,1,14.9,-1.42540589670302
4,1,15,-1.2725119263409
4,1,15.1,-1.13599465375693
4,1,15.2,-1.01453600562153
4,1,15.3,-0.906902751003307
4,1,15.4,-0.811944200019136
4,1,15.5,-0.728589707212037
4,1,15.6,-0.655845900646652
4,1,15.7,-0.592793619153268
4,1,15.8,-0.538584580962094
4,1,15.9,-0.492437831632623
4,1,16,-0.453636031690566
5.8,1,2,-3.32172566433394
5.8,1,2.1,-3.60247160087415
5.8,1,2.2,-3.89053531903559
5.8,1,2.3,-4.1858649877596
5.8,1,2.4,-4.48849490843061
5.8,1,2.5,-4.79854662732272
5.8,1,2.6,-5.11623081716278
5.8,1,2.7,-5.44185017610487
5.8,1,2.8,-5.77580360822099
5.8,1,2.9,-6.1185919801767
5.8,1,3,-6.47082579793346
5.8,1,3.1,-6.83323522015774
5.8,1,3.2,-7.20668292857369
5.8,1,3.3,-7.59218051989359
5.8,1,3.4,-7.99090928396933
5.8,1,3.5,-8.40424651023583
5.8,1,3.6,-8.83379885194947
5.8,1,3.7,-9.28144482452516
5.8,1,3.8,-9.74938929642642
5.8,1,3.9,-10.240233967664
5.8,1,4,-10.7570695125923
5.8,1,4.1,-11.3035976024389
5.8,1,4.2,-11.8842949432733
5.8,1,4.3,-12.5046376739378
5.8,1,4.4,-13.1714145863867
5.8,1,4.5,-13.893174661581
5.8,1,4.6,-14.6808841625874
5.8,1,4.7,-15.5489227649974
5.8,1,4.8,-16.5166521811456
5.8,1,4.9,-17.6110022955514
5.8,1,5,-18.870982429848
5.8,1,5.1,-20.3561309236111
5.8,1,5.2,-22.1638736331656
5.8,1,5.3,-24.4699311396038
5.8,1,5.4,-27.6406165425549
5.8,1,5.5,-32.6345643801968
5.8,1,5.6,-41.4940149913148
5.8,1,5.7,-34.7991769892332
5.8,1,5.8,-28.6521033546086
5.8,1,5.9,-24.9313115017856
5.8,1,6,-22.271425851516
5.8,1,6.1,-20.1935074428919
5.8,1,6.2,-18.4811186530032
5.8,1,6.3,-17.0188003882347
5.8,1,6.4,-15.7378724416487
5.8,1,6.5,-14.5942429911792
5.8,1,6.6,-13.5579756020061
5.8,1,6.7,-12.6078644903265
5.8,1,6.8,-11.7283901255105
5.8,1,6.9,-10.9079057070728
5.8,1,7,-10.1375042602483
5.8,1,7.1,-9.41028323052193
5.8,1,7.2,-8.7208520163521
5.8,1,7.3,-8.06499374366739
5.8,1,7.4,-7.43942812260582
5.8,1,7.5,-6.84164223759642
5.8,1,7.6,-6.26976778460353
5.8,1,7.7,-5.72249024714641
5.8,1,7.8,-5.19897975289177
5.8,1,7.9,-4.69883597057929
5.8,1,8,-4.22204104019705
5.8,1,8.1,-3.76891558949865
5.8,1,8.2,-3.34007366538383
5.8,1,8.3,-2.93637312140256
5.8,1,8.4,-2.55885883174697
5.8,1,8.5,-2.20869718191417
5.8,1,8.6,-1.88710168599814
5.8,1,8.7,-1.5952512739295
5.8,1,8.8,-1.33420463061123
5.8,1,8.9,-1.10481567962446
5.8,1,9,-0.90765652778745
5.8,1,9.1,-0.742954564871108
5.8,1,9.2,-0.610549705775999
5.8,1,9.3,-0.509875959157865
5.8,1,9.4,-0.43996887249661
5.8,1,9.5,-0.399497435548545
5.8,1,9.6,-0.386816314742867
5.8,1,9.7,-0.400032355433491
5.8,1,9.8,-0.437078421795812
5.8,1,9.9,-0.495787862615169
5.8,1,10,-0.573963973408284
5.8,1,10.1,-0.66944041480907
5.8,1,10.2,-0.780130271890789
5.8,1,10.3,-0.904063002092571
5.8,1,10.4,-1.03940974140016
5.8,1,10.5,-1.1844982563494
5.8,1,10.6,-1.33781926767603
5.8,1,10.7,-1.49802600441778
5.8,1,10.8,-1.663928766453
5.8,1,10.9,-1.83448606487962
5.8,1,11,-2.00879364233568
5.8,1,11.1,-2.18607239804527
5.8,1,11.2,-2.36565598515689
5.8,1,11.3,-2.54697862633342
5.8,1,11.4,-2.72956351288152
5.8,1,11.5,-2.91301201194771
5.8,1,11.6,-3.09699380104029
5.8,1,11.7,-3.28123797351992
5.8,1,11.8,-3.46552510674512
5.8,1,11.9,-3.6496802507686
5.8,1,12,-3.83356677518274
5.8,1,12.1,-4.01708100111132
5.8,1,12.2,-4.20014754148339
5.8,1,12.3,-4.38271527335769
5.8,1,12.4,-4.5647538695438
5.8,1,12.5,-4.74625082190629
5.8,1,12.6,-4.92720889471179
5.8,1,12.7,-5.10764395262852
5.8,1,12.8,-5.28758311414693
5.8,1,12.9,-5.46706318703514
5.8,1,13,-5.64612934784284
5.8,1,13.1,-5.82483403236118
5.8,1,13.2,-6.00323600831115
5.8,1,13.3,-6.18139960537747
5.8,1,13.4,-6.35939408104625
5.8,1,13.5,-6.53729310356959
5.8,1,13.6,-6.71517433579079
5.8,1,13.7,-6.89311910553539
5.8,1,13.8,-7.07121214980659
5.8,1,13.9,-7.24954142109568
5.8,1,14,-7.42819794467073
5.8,1,14.1,-7.60727571563405
5.8,1,14.2,-7.78687162363944
5.8,1,14.3,-7.96708539111299
5.8,1,14.4,-8.14801950707279
5.8,1,14.5,-8.32977913226478
5.8,1,14.6,-8.51247194075086
5.8,1,14.7,-8.69620784554409
5.8,1,14.8,-8.88109852650117
5.8,1,14.9,-9.06725662851479
5.8,1,15,-9.25479441029957
5.8,1,15.1,-9.4438214661788
5.8,1,15.2,-9.6344408501996
5.8,1,15.3,-9.826742370025
5.8,1,15.4,-10.0207907083744
5.8,1,15.5,-10.2166037998051
5.8,1,15.6,-10.4141125211415
5.8,1,15.7,-10.6130857892179
5.8,1,15.8,-10.8130085549229
5.8,1,15.9,-11.0130550363412
5.8,1,16,-11.2137410518096
