"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
3.5,0.2,6.7,-2.13874694331469
3.5,0.2,6.8,-2.29235171510588
3.5,0.2,6.9,-2.46345347980925
3.5,0.2,7,-2.65517724843499
3.5,0.2,7.1,-2.87140119975424
3.5,0.2,7.2,-3.11698779971357
3.5,0.2,7.3,-3.39810339765967
3.5,0.2,7.4,-3.72266839410281
3.5,0.2,7.5,-4.10100514836305
3.5,0.2,7.6,-4.54679475618817
3.5,0.2,7.7,-5.07853473740314
3.5,0.2,7.8,-5.72184737943859
3.5,0.2,7.9,-6.51331746421382
3.5,0.2,8,-7.50728187271867
3.5,0.2,8.1,-8.78884403736432
3.5,0.2,8.2,-10.5015435974124
3.5,0.2,8.3,-12.9143916359186
3.5,0.2,8.4,-16.6056751592549
3.5,0.2,8.5,-22.5873590276701
3.5,0.2,8.6,-21.954066464613
3.5,0.2,8.7,-15.5512001657604
3.5,0.2,8.8,-11.4633215162328
3.5,0.2,8.9,-8.67533369592905
3.5,0.2,9,-6.6465466255875
3.5,0.2,9.1,-5.12206264305985
3.5,0.2,9.2,-3.95950330183479
3.5,0.2,9.3,-3.06744555710498
3.5,0.2,9.4,-2.38143558580149
3.5,0.2,9.5,-1.85360090709131
3.5,0.2,9.6,-1.44753757844409
3.5,0.2,9.7,-1.13534847549625
3.5,0.2,9.8,-0.895639625199887
3.5,0.2,9.9,-0.7120250668452
3.5,0.2,10,-0.571966309504049
3.5,0.2,10.1,-0.465866318994545
3.5,0.2,10.2,-0.386367429251541
3.5,0.2,10.3,-0.327812730039843
3.5,0.2,10.4,-0.285836393448052
3.5,0.2,10.5,-0.257053895200479
3.5,0.2,10.6,-0.238828508654895
3.5,0.2,10.7,-0.229095436709532
3.5,0.2,10.8,-0.226229219082334
3.5,0.2,10.9,-0.228943524026201
3.5,0.2,11,-0.236215153482497
3.5,0.2,11.1,-0.247226170025053
3.5,0.2,11.2,-0.261319618225349
3.5,0.2,11.3,-0.277965478068927
3.5,0.2,11.4,-0.296734350687992
3.5,0.2,11.5,-0.31727701369857
3.5,0.2,11.6,-0.339308453631196
3.5,0.2,11.7,-0.362595330407561
3.5,0.2,11.8,-0.386946086177921
3.5,0.2,11.9,-0.412203102065127
3.5,0.2,12,-0.438236448988284
3.5,0.2,12.1,-0.464938885562772
3.5,0.2,12.2,-0.492221836439657
3.5,0.2,12.3,-0.520012145189103
3.5,0.2,12.4,-0.548249441961977
3.5,0.2,12.5,-0.576884001362312
3.5,0.2,12.6,-0.605874992950587
3.5,0.2,12.7,-0.635189047589163
3.5,0.2,12.8,-0.664799078931134
3.5,0.2,12.9,-0.694683311867123
3.5,0.2,13,-0.724824479516158
3.5,0.2,13.1,-0.755209158014466
3.5,0.2,13.2,-0.785827214396659
3.5,0.2,13.3,-0.816671347643906
3.5,0.2,13.4,-0.847736706771395
3.5,0.2,13.5,-0.879020572856433
3.5,0.2,13.6,-0.910522094334745
3.5,0.2,13.7,-0.942242066842895
3.5,0.2,13.8,-0.974182750457976
3.5,0.2,13.9,-1.00634771846089
3.5,0.2,14,-1.03874173278528
3.5,0.2,14.1,-1.07137064215975
3.5,0.2,14.2,-1.10424129964389
3.5,0.2,14.3,-1.13736149682724
3.5,0.2,14.4,-1.17073991243115
3.5,0.2,14.5,-1.20438607344244
3.5,0.2,14.6,-1.23831032723332
3.5,0.2,14.7,-1.27252382339226
3.5,0.2,14.8,-1.30703850422099
3.5,0.2,14.9,-1.34186710304562
3.5,0.2,15,-1.37702314965536
3.5,0.2,15.1,-1.41252098232595
3.5,0.2,15.2,-1.44837576600757
3.5,0.2,15.3,-1.48460351636769
3.5,0.2,15.4,-1.52122112947535
3.5,0.2,15.5,-1.55824641700239
3.5,0.2,15.6,-1.59569814689867
3.5,0.2,15.7,-1.63359608957322
3.5,0.2,15.8,-1.67196106968758
3.5,0.2,15.9,-1.71081502373723
3.5,0.2,16,-1.75018106366746
3.5,0.3,2,-0.115196794136793
3.5,0.3,2.1,-0.126090866147886
3.5,0.3,2.2,-0.137532927257128
3.5,0.3,2.3,-0.149533319158189
3.5,0.3,2.4,-0.162103139752464
3.5,0.3,2.5,-0.175254347524788
3.5,0.3,2.6,-0.18899986060628
3.5,0.3,2.7,-0.20335365383542
3.5,0.3,2.8,-0.218330856662732
3.5,0.3,2.9,-0.233947854385057
3.5,0.3,3,-0.250222394936538
3.5,0.3,3.1,-0.267173703296229
3.5,0.3,3.2,-0.284822605487011
3.5,0.3,3.3,-0.303191664128616
3.5,0.3,3.4,-0.322305327562884
3.5,0.3,3.5,-0.342190094688086
3.5,0.3,3.6,-0.362874697819419
3.5,0.3,3.7,-0.384390306135357
3.5,0.3,3.8,-0.406770752578138
3.5,0.3,3.9,-0.430052787456213
3.5,0.3,4,-0.454276362456299
3.5,0.3,4.1,-0.479484949323185
3.5,0.3,4.2,-0.505725898122647
3.5,0.3,4.3,-0.533050840784328
3.5,0.3,4.4,-0.561516146551889
3.5,0.3,4.5,-0.591183437076101
3.5,0.3,4.6,-0.622120170209118
3.5,0.3,4.7,-0.654400303141437
3.5,0.3,4.8,-0.688105047422222
3.5,0.3,4.9,-0.723323730690428
3.5,0.3,5,-0.760154782705942
3.5,0.3,5.1,-0.798706866617949
3.5,0.3,5.2,-0.83910018048166
3.5,0.3,5.3,-0.881467959010588
3.5,0.3,5.4,-0.925958211655299
3.5,0.3,5.5,-0.972735740618744
3.5,0.3,5.6,-1.0219844917213
3.5,0.3,5.7,-1.07391030259458
3.5,0.3,5.8,-1.12874412713133
3.5,0.3,5.9,-1.18674583326171
3.5,0.3,6,-1.24820869403072
3.5,0.3,6.1,-1.31346472103343
3.5,0.3,6.2,-1.38289102640995
3.5,0.3,6.3,-1.45691744734978
3.5,0.3,6.4,-1.53603572884355
3.5,0.3,6.5,-1.6208106409522
3.5,0.3,6.6,-1.71189351262918
3.5,0.3,6.7,-1.81003880417591
3.5,0.3,6.8,-1.91612452748714
3.5,0.3,6.9,-2.031177575537
3.5,0.3,7,-2.1564053663578
3.5,0.3,7.1,-2.29323568062107
3.5,0.3,7.2,-2.44336723329985
3.5,0.3,7.3,-2.60883445595989
3.5,0.3,7.4,-2.79209131201831
3.5,0.3,7.5,-2.99612093675671
3.5,0.3,7.6,-3.22458083487622
3.5,0.3,7.7,-3.48199786364767
3.5,0.3,7.8,-3.77403428890556
3.5,0.3,7.9,-4.10785764338026
3.5,0.3,8,-4.49266637226184
3.5,0.3,8.1,-4.94045714528379
3.5,0.3,8.2,-5.46718275109667
3.5,0.3,8.3,-6.09457513998413
3.5,0.3,8.4,-6.85318256698479
3.5,0.3,8.5,-7.78784815492773
3.5,0.3,8.6,-8.96876305278561
3.5,0.3,8.7,-10.5100943353946
3.5,0.3,8.8,-12.4715769660129
3.5,0.3,8.9,-15.3962295039601
3.5,0.3,9,-19.3791413801815
3.5,0.3,9.1,-24.8783692950587
3.5,0.3,9.2,-20.0973064262199
3.5,0.3,9.3,-14.8075433864936
3.5,0.3,9.4,-11.3305664166033
3.5,0.3,9.5,-8.84874197968556
3.5,0.3,9.6,-6.97970316650919
3.5,0.3,9.7,-5.53212897428989
3.5,0.3,9.8,-4.39525923971921
3.5,0.3,9.9,-3.49672744196228
3.5,0.3,10,-2.78487376275033
3.5,0.3,10.1,-2.22067074390017
3.5,0.3,10.2,-1.7737082786281
3.5,0.3,10.3,-1.41996158376969
3.5,0.3,10.4,-1.14037028654282
3.5,0.3,10.5,-0.919815658015022
3.5,0.3,10.6,-0.74632458294629
3.5,0.3,10.7,-0.610428665191476
3.5,0.3,10.8,-0.504644790028889
3.5,0.3,10.9,-0.423056435333764
3.5,0.3,11,-0.360979245817664
3.5,0.3,11.1,-0.314696243405926
3.5,0.3,11.2,-0.281249629558049
3.5,0.3,11.3,-0.25827787361444
3.5,0.3,11.4,-0.243888596773458
3.5,0.3,11.5,-0.236559497346457
3.5,0.3,11.6,-0.235061110737796
3.5,0.3,11.7,-0.238396510276809
3.5,0.3,11.8,-0.245754130040291
3.5,0.3,11.9,-0.25647075001759
3.5,0.3,12,-0.270002359252032
3.5,0.3,12.1,-0.285901137249047
3.5,0.3,12.2,-0.303797198378212
3.5,0.3,12.3,-0.323384053917109
3.5,0.3,12.4,-0.344406982210825
3.5,0.3,12.5,-0.366653673727049
3.5,0.3,12.6,-0.389946640651228
3.5,0.3,12.7,-0.414136935550958
3.5,0.3,12.8,-0.439098617801083
3.5,0.3,12.9,-0.464722644736747
3.5,0.3,13,-0.49090417974385
3.5,0.3,13.1,-0.517479899182527
3.5,0.3,13.2,-0.544088047806596
3.5,0.3,13.3,-0.572092223440783
3.5,0.3,13.4,-0.600237514397672
3.5,0.3,13.5,-0.628537725459695
3.5,0.3,13.6,-0.657084823955846
3.5,0.3,13.7,-0.685878760856816
3.5,0.3,13.8,-0.714906041691174
3.5,0.3,13.9,-0.744152473217176
3.5,0.3,14,-0.773605688308319
3.5,0.3,14.1,-0.803255610472386
3.5,0.3,14.2,-0.833094406438566
3.5,0.3,14.3,-0.863116305307331
3.5,0.3,14.4,-0.893317393508856
3.5,0.3,14.5,-0.923695419747754
3.5,0.3,14.6,-0.954249620185657
3.5,0.3,14.7,-0.984980565829232
3.5,0.3,14.8,-1.01589003115515
3.5,0.3,14.9,-1.04698088204457
3.5,0.3,15,-1.07825698090498
3.5,0.3,15.1,-1.10972310695945
3.5,0.3,15.2,-1.14138488989022
3.5,0.3,15.3,-1.17324875525625
3.5,0.3,15.4,-1.20532188033117
3.5,0.3,15.5,-1.23761215921385
3.5,0.3,15.6,-1.27012817624815
3.5,0.3,15.7,-1.30287918694913
3.5,0.3,15.8,-1.33587510577318
3.5,0.3,15.9,-1.36912650019154
3.5,0.3,16,-1.40264459063367
3.5,0.4,2,-0.115201900900283
3.5,0.4,2.1,-0.12681872637981
3.5,0.4,2.2,-0.139001573775342
3.5,0.4,2.3,-0.151754308987692
3.5,0.4,2.4,-0.165081758393408
3.5,0.4,2.5,-0.178989782169947
3.5,0.4,2.6,-0.193485347178018
3.5,0.4,2.7,-0.208576599708477
3.5,0.4,2.8,-0.224272938503899
3.5,0.4,2.9,-0.240585088570133
3.5,0.4,3,-0.257525176401157
3.5,0.4,3.1,-0.275106807352298
3.5,0.4,3.2,-0.293345146013935
3.5,0.4,3.3,-0.312257000561194
3.5,0.4,3.4,-0.331860912187211
3.5,0.4,3.5,-0.35217725086964
3.5,0.4,3.6,-0.37322831887512
3.5,0.4,3.7,-0.395038463576789
3.5,0.4,3.8,-0.417634201349062
3.5,0.4,3.9,-0.441044354515066
3.5,0.4,4,-0.465300203560387
3.5,0.4,4.1,-0.490435657096415
3.5,0.4,4.2,-0.516487442364545
3.5,0.4,4.3,-0.543495319425438
3.5,0.4,4.4,-0.571502322584366
3.5,0.4,4.5,-0.600555033075096
3.5,0.4,4.6,-0.630703887572692
3.5,0.4,4.7,-0.662003527746282
3.5,0.4,4.8,-0.694513196813386
3.5,0.4,4.9,-0.72829718994119
3.5,0.4,5,-0.763425366384241
3.5,0.4,5.1,-0.799973732485425
3.5,0.4,5.2,-0.838025106138706
3.5,0.4,5.3,-0.877669875069233
3.5,0.4,5.4,-0.919006863389435
3.5,0.4,5.5,-0.962144323417805
3.5,0.4,5.6,-1.00720107279461
3.5,0.4,5.7,-1.05430780061667
3.5,0.4,5.8,-1.10360857079201
3.5,0.4,5.9,-1.1552625562752
3.5,0.4,6,-1.20944604452551
3.5,0.4,6.1,-1.26635476274139
3.5,0.4,6.2,-1.32620658155783
3.5,0.4,6.3,-1.38924466845599
3.5,0.4,6.4,-1.45574117778226
3.5,0.4,6.5,-1.52600158386379
3.5,0.4,6.6,-1.60036978836157
3.5,0.4,6.7,-1.67923416420581
3.5,0.4,6.8,-1.76303473818749
3.5,0.4,6.9,-1.85227176518941
3.5,0.4,7,-1.94751601271873
3.5,0.4,7.1,-2.04942115976207
3.5,0.4,7.2,-2.15873882579219
3.5,0.4,7.3,-2.27633689346176
3.5,0.4,7.4,-2.4032219854554
3.5,0.4,7.5,-2.54056722120226
3.5,0.4,7.6,-2.68974674031438
3.5,0.4,7.7,-2.85237897741735
3.5,0.4,7.8,-3.03038136844616
3.5,0.4,7.9,-3.22604015455259
3.5,0.4,8,-3.44210037154539
3.5,0.4,8.1,-3.68188320155651
3.5,0.4,8.2,-3.94944099778827
3.5,0.4,8.3,-4.24976510951391
3.5,0.4,8.4,-4.58906923863919
3.5,0.4,8.5,-4.9751834388879
3.5,0.4,8.6,-5.41811473913701
3.5,0.4,8.7,-5.93086698530237
3.5,0.4,8.8,-6.5306797175378
3.5,0.4,8.9,-7.24097596515345
3.5,0.4,9,-8.09457629097035
3.5,0.4,9.1,-9.13932702342729
3.5,0.4,9.2,-10.4487093170214
3.5,0.4,9.3,-12.1437535044884
3.5,0.4,9.4,-14.4435811137021
3.5,0.4,9.5,-17.7935320830971
3.5,0.4,9.6,-23.0187466156257
3.5,0.4,9.7,-25.1896163991773
3.5,0.4,9.8,-19.0228828687689
3.5,0.4,9.9,-14.5851946340073
3.5,0.4,10,-11.5266740541323
3.5,0.4,10.1,-9.25431351884482
3.5,0.4,10.2,-7.48832410751858
3.5,0.4,10.3,-6.08142281807206
3.5,0.4,10.4,-4.945871200949
3.5,0.4,10.5,-4.02361987343669
3.5,0.4,10.6,-3.27290418673937
3.5,0.4,10.7,-2.6617875333706
3.5,0.4,10.8,-2.16487646607541
3.5,0.4,10.9,-1.76154347593274
3.5,0.4,11,-1.43487556698558
3.5,0.4,11.1,-1.17097487404242
3.5,0.4,11.2,-0.958436641690779
3.5,0.4,11.3,-0.787926861159746
3.5,0.4,11.4,-0.651826849754458
3.5,0.4,11.5,-0.543931067060238
3.5,0.4,11.6,-0.459191345894612
3.5,0.4,11.7,-0.393502577411379
3.5,0.4,11.8,-0.343525082781219
3.5,0.4,11.9,-0.306538817105197
3.5,0.4,12,-0.280324634713142
3.5,0.4,12.1,-0.2630681569225
3.5,0.4,12.2,-0.253282253295333
3.5,0.4,12.3,-0.249744687592713
3.5,0.4,12.4,-0.251448022152031
3.5,0.4,12.5,-0.25755937755977
3.5,0.4,12.6,-0.267388087754252
3.5,0.4,12.7,-0.280359667884558
3.5,0.4,12.8,-0.295994825581536
3.5,0.4,12.9,-0.313892502216384
3.5,0.4,13,-0.333716137279241
3.5,0.4,13.1,-0.355182514359087
3.5,0.4,13.2,-0.378052678833113
3.5,0.4,13.3,-0.4021245217866
3.5,0.4,13.4,-0.427226707343594
3.5,0.4,13.5,-0.453213685970918
3.5,0.4,13.6,-0.479961588041141
3.5,0.4,13.7,-0.507364832886257
3.5,0.4,13.8,-0.535333321034645
3.5,0.4,13.9,-0.563790103101157
3.5,0.4,14,-0.592669439313955
3.5,0.4,14.1,-0.621915180024508
3.5,0.4,14.2,-0.651479410632784
3.5,0.4,14.3,-0.681321314853128
3.5,0.4,14.4,-0.711406218683808
3.5,0.4,14.5,-0.741704784249557
3.5,0.4,14.6,-0.772192328191436
3.5,0.4,14.7,-0.802848243746309
3.5,0.4,14.8,-0.833655509294843
3.5,0.4,14.9,-0.864600269126735
3.5,0.4,15,-0.895671474605116
3.5,0.4,15.1,-0.926860575912276
3.5,0.4,15.2,-0.95816125620752
3.5,0.4,15.3,-0.989569201394002
3.5,0.4,15.4,-1.02108189982301
3.5,0.4,15.5,-1.05269846720947
3.5,0.4,15.6,-1.08441949282091
3.5,0.4,15.7,-1.11624690366393
3.5,0.4,15.8,-1.14818384394927
3.5,0.4,15.9,-1.180234567587
3.5,0.4,16,-1.21240434186075
3.5,0.5,2,-0.122814982464373
3.5,0.5,2.1,-0.13440715020756
3.5,0.5,2.2,-0.146541754699551
3.5,0.5,2.3,-0.159225082988414
3.5,0.5,2.4,-0.172464379258246
3.5,0.5,2.5,-0.186267825399157
3.5,0.5,2.6,-0.200644522148901
3.5,0.5,2.7,-0.21560447348764
3.5,0.5,2.8,-0.231158576249151
3.5,0.5,2.9,-0.247318616378808
3.5,0.5,3,-0.264097272879574
3.5,0.5,3.1,-0.281508130210747
3.5,0.5,3.2,-0.29956569971623
3.5,0.5,3.3,-0.318285450541018
3.5,0.5,3.4,-0.337683850431465
3.5,0.5,3.5,-0.3577784167961
3.5,0.5,3.6,-0.378587778420292
3.5,0.5,3.7,-0.400131748273251
3.5,0.5,3.8,-0.422431407916581
3.5,0.5,3.9,-0.445509204114803
3.5,0.5,4,-0.46938905836042
3.5,0.5,4.1,-0.494096490157409
3.5,0.5,4.2,-0.519658755058089
3.5,0.5,4.3,-0.54610499862149
3.5,0.5,4.4,-0.573466427657849
3.5,0.5,4.5,-0.601776500347324
3.5,0.5,4.6,-0.631071137076172
3.5,0.5,4.7,-0.661388954124199
3.5,0.5,4.8,-0.692771522671123
3.5,0.5,4.9,-0.725263655972634
3.5,0.5,5,-0.758913727999432
3.5,0.5,5.1,-0.793774027344389
3.5,0.5,5.2,-0.829901150797913
3.5,0.5,5.3,-0.867356441684399
3.5,0.5,5.4,-0.906206478862193
3.5,0.5,5.5,-0.946523623239415
3.5,0.5,5.6,-0.988386629773299
3.5,0.5,5.7,-1.0318813342382
3.5,0.5,5.8,-1.07710142560418
3.5,0.5,5.9,-1.12414931671703
3.5,0.5,6,-1.17313712817132
3.5,0.5,6.1,-1.22418780289716
3.5,0.5,6.2,-1.27743637213314
3.5,0.5,6.3,-1.33303139724902
3.5,0.5,6.4,-1.39113661646034
3.5,0.5,6.5,-1.45193283102556
3.5,0.5,6.6,-1.51562007227088
3.5,0.5,6.7,-1.5824200990424
3.5,0.5,6.8,-1.65257928531943
3.5,0.5,6.9,-1.7263719702233
3.5,0.5,7,-1.80410435814972
3.5,0.5,7.1,-1.88611907605925
3.5,0.5,7.2,-1.97280051914838
3.5,0.5,7.3,-2.06458114660895
3.5,0.5,7.4,-2.16194892784206
3.5,0.5,7.5,-2.26545618884883
3.5,0.5,7.6,-2.37573017198461
3.5,0.5,7.7,-2.49348570450166
3.5,0.5,7.8,-2.61954047876324
3.5,0.5,7.9,-2.7548335886985
3.5,0.5,8,-2.90044815573226
3.5,0.5,8.1,-3.05763913135701
3.5,0.5,8.2,-3.22786770934915
3.5,0.5,8.3,-3.4128442577725
3.5,0.5,8.4,-3.61458234870609
3.5,0.5,8.5,-3.83546741318617
3.5,0.5,8.6,-4.07834492300328
3.5,0.5,8.7,-4.3466350289066
3.5,0.5,8.8,-4.64448364348604
3.5,0.5,8.9,-4.97696468436286
3.5,0.5,9,-5.35035570188462
3.5,0.5,9.1,-5.7725214129895
3.5,0.5,9.2,-6.2534605124225
3.5,0.5,9.3,-6.80610789510206
3.5,0.5,9.4,-7.44755221295854
3.5,0.5,9.5,-8.20096030916388
3.5,0.5,9.6,-9.098771430951
3.5,0.5,9.7,-10.1883244010748
3.5,0.5,9.8,-11.5425232457842
3.5,0.5,9.9,-13.2819526292304
3.5,0.5,10,-15.625775550055
3.5,0.5,10.1,-19.0163457766698
3.5,0.5,10.2,-24.1440142265963
3.5,0.5,10.3,-25.1750859823069
3.5,0.5,10.4,-20.2351125611828
3.5,0.5,10.5,-16.1675824343982
3.5,0.5,10.6,-12.9884885631594
3.5,0.5,10.7,-10.6208919632316
3.5,0.5,10.8,-8.77041538126255
3.5,0.5,10.9,-7.27798635325604
3.5,0.5,11,-6.05244650370378
3.5,0.5,11.1,-5.0361371709637
3.5,0.5,11.2,-4.18930057505188
3.5,0.5,11.3,-3.48250250467611
3.5,0.5,11.4,-2.89272720211182
3.5,0.5,11.5,-2.40127797711426
3.5,0.5,11.6,-1.9926041864241
3.5,0.5,11.7,-1.65361025014229
3.5,0.5,11.8,-1.37321443658758
3.5,0.5,11.9,-1.14203629794538
3.5,0.5,12,-0.952151716843815
3.5,0.5,12.1,-0.796886622251623
3.5,0.5,12.2,-0.670636757911463
3.5,0.5,12.3,-0.568708484359254
3.5,0.5,12.4,-0.487178632155683
3.5,0.5,12.5,-0.422772294096127
3.5,0.5,12.6,-0.372757440757484
3.5,0.5,12.7,-0.334855001760818
3.5,0.5,12.8,-0.30716284320477
3.5,0.5,12.9,-0.288091972417662
3.5,0.5,13,-0.27631331414436
3.5,0.5,13.1,-0.270713498188175
3.5,0.5,13.2,-0.27035824414985
3.5,0.5,13.3,-0.274462096861987
3.5,0.5,13.4,-0.282363437133877
3.5,0.5,13.5,-0.293503854520345
3.5,0.5,13.6,-0.307411115574302
3.5,0.5,13.7,-0.323685089789275
3.5,0.5,13.8,-0.341986105921214
3.5,0.5,13.9,-0.362025304686258
3.5,0.5,14,-0.383556631724729
3.5,0.5,14.1,-0.406370179201404
3.5,0.5,14.2,-0.430286637464293
3.5,0.5,14.3,-0.455152661649928
3.5,0.5,14.4,-0.480836993630492
3.5,0.5,14.5,-0.507227208654284
3.5,0.5,14.6,-0.534226979621793
3.5,0.5,14.7,-0.56175377115433
3.5,0.5,14.8,-0.5897368912673
3.5,0.5,14.9,-0.618115841224384
3.5,0.5,15,-0.646838914566719
3.5,0.5,15.1,-0.675862004825852
3.5,0.5,15.2,-0.70514758839836
3.5,0.5,15.3,-0.734663854775191
3.5,0.5,15.4,-0.76438396101376
3.5,0.5,15.5,-0.794285391204588
3.5,0.5,15.6,-0.824349404872725
3.5,0.5,15.7,-0.854560560888162
3.5,0.5,15.8,-0.884906305642489
3.5,0.5,15.9,-0.915376616061203
3.5,0.5,16,-0.945963689528803
3.5,0.6,2,-0.118771840847498
3.5,0.6,2.1,-0.130723195221365
3.5,0.6,2.2,-0.143245336708271
3.5,0.6,2.3,-0.156339088428941
3.5,0.6,2.4,-0.170005845055577
3.5,0.6,2.5,-0.184247628019502
3.5,0.6,2.6,-0.199067140297746
3.5,0.6,2.7,-0.214467820677737
3.5,0.6,2.8,-0.230453897442173
3.5,0.6,2.9,-0.247030441462169
3.5,0.6,3,-0.264203418736195
3.5,0.6,3.1,-0.281979742464776
3.5,0.6,3.2,-0.300367324806635
3.5,0.6,3.3,-0.319375128520599
3.5,0.6,3.4,-0.339013218759158
3.5,0.6,3.5,-0.359292815344549
3.5,0.6,3.6,-0.380226345925908
3.5,0.6,3.7,-0.40182750048761
3.5,0.6,3.8,-0.424111287753504
3.5,0.6,3.9,-0.447094094110741
3.5,0.6,4,-0.470793745760066
3.5,0.6,4.1,-0.495229574887448
3.5,0.6,4.2,-0.520422490745771
3.5,0.6,4.3,-0.546395056635811
3.5,0.6,4.4,-0.573171573883243
3.5,0.6,4.5,-0.600778174025726
3.5,0.6,4.6,-0.629242920551223
3.5,0.6,4.7,-0.658595921668333
3.5,0.6,4.8,-0.688869455744068
3.5,0.6,4.9,-0.72009811121553
3.5,0.6,5,-0.75231894297456
3.5,0.6,5.1,-0.785571647440117
3.5,0.6,5.2,-0.819898758778343
3.5,0.6,5.3,-0.855345869009136
3.5,0.6,5.4,-0.891961875056929
3.5,0.6,5.5,-0.929799256170795
3.5,0.6,5.6,-0.96891438556219
3.5,0.6,5.7,-1.00936788060036
3.5,0.6,5.8,-1.05122499647596
3.5,0.6,5.9,-1.09455606891098
3.5,0.6,6,-1.13943701227287
3.5,0.6,6.1,-1.1859498803678
3.5,0.6,6.2,-1.23418349826672
3.5,0.6,6.3,-1.28423417479257
3.5,0.6,6.4,-1.3362065068055
3.5,0.6,6.5,-1.39021428821473
3.5,0.6,6.6,-1.44638153877914
3.5,0.6,6.7,-1.50484367030631
3.5,0.6,6.8,-1.56574881091197
3.5,0.6,6.9,-1.62925931166976
3.5,0.6,7,-1.69555346440357
3.5,0.6,7.1,-1.76482746472679
3.5,0.6,7.2,-1.83729766093274
3.5,0.6,7.3,-1.91320313726769
3.5,0.6,7.4,-1.99280868982515
3.5,0.6,7.5,-2.07640826524284
3.5,0.6,7.6,-2.1643289471451
3.5,0.6,7.7,-2.25693559361642
3.5,0.6,7.8,-2.35463625190702
3.5,0.6,7.9,-2.45788850537159
3.5,0.6,8,-2.56720694406717
3.5,0.6,8.1,-2.68317199681813
3.5,0.6,8.2,-2.80644042205508
3.5,0.6,8.3,-2.93775783166408
3.5,0.6,8.4,-3.07797372240861
3.5,0.6,8.5,-3.22805962154729
3.5,0.6,8.6,-3.38913112887297
3.5,0.6,8.7,-3.56247487349016
3.5,0.6,8.8,-3.74958172491481
3.5,0.6,8.9,-3.95218804105698
3.5,0.6,9,-4.17232735535007
3.5,0.6,9.1,-4.4123957861223
3.5,0.6,9.2,-4.67523572541807
3.5,0.6,9.3,-4.96424424340754
3.5,0.6,9.4,-5.28351547516852
3.5,0.6,9.5,-5.63803062313816
3.5,0.6,9.6,-6.03391612374564
3.5,0.6,9.7,-6.47880180454691
3.5,0.6,9.8,-6.98232986667333
3.5,0.6,9.9,-7.55689877982726
3.5,0.6,10,-8.21878686193329
3.5,0.6,10.1,-8.98991657633966
3.5,0.6,10.2,-9.90075618885061
3.5,0.6,10.3,-10.995365133085
3.5,0.6,10.4,-12.3407783962268
3.5,0.6,10.5,-14.0459368823338
3.5,0.6,10.6,-16.3035133546737
3.5,0.6,10.7,-19.4868475581517
3.5,0.6,10.8,-24.2176985389101
3.5,0.6,10.9,-27.0448471284022
3.5,0.6,11,-21.7540854430108
3.5,0.6,11.1,-17.4772356411168
3.5,0.6,11.2,-14.3020675865369
3.5,0.6,11.3,-11.8899044045615
3.5,0.6,11.4,-9.98560834733441
3.5,0.6,11.5,-8.43426620935376
3.5,0.6,11.6,-7.14358762280885
3.5,0.6,11.7,-6.05646567131332
3.5,0.6,11.8,-5.13446954321633
3.5,0.6,11.9,-4.34988433093529
3.5,0.6,12,-3.68153417964125
3.5,0.6,12.1,-3.11247058224478
3.5,0.6,12.2,-2.62865272202903
3.5,0.6,12.3,-2.2181768432021
