"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
4.5,0.2,12.5,-2.33548211495491
4.5,0.2,12.6,-2.41990854582485
4.5,0.2,12.7,-2.50604293935244
4.5,0.2,12.8,-2.59395947872243
4.5,0.2,12.9,-2.68373742161814
4.5,0.2,13,-2.77546138046048
4.5,0.2,13.1,-2.8692216408575
4.5,0.2,13.2,-2.96511452093925
4.5,0.2,13.3,-3.0632427748153
4.5,0.2,13.4,-3.16371604400366
4.5,0.2,13.5,-3.26665136135479
4.5,0.2,13.6,-3.37217371274926
4.5,0.2,13.7,-3.48041666270132
4.5,0.2,13.8,-3.59152305097588
4.5,0.2,13.9,-3.7056457684483
4.5,0.2,14,-3.82294862173842
4.5,0.2,14.1,-3.94360729766773
4.5,0.2,14.2,-4.06781044037049
4.5,0.2,14.3,-4.19576085599024
4.5,0.2,14.4,-4.32767686238368
4.5,0.2,14.5,-4.46379380421926
4.5,0.2,14.6,-4.60436575740807
4.5,0.2,14.7,-4.74966745107148
4.5,0.2,14.8,-4.89999644040535
4.5,0.2,14.9,-5.05567557006185
4.5,0.2,15,-5.21705577530666
4.5,0.2,15.1,-5.38451927758149
4.5,0.2,15.2,-5.55848324266065
4.5,0.2,15.3,-5.73940398393086
4.5,0.2,15.4,-5.9277818112236
4.5,0.2,15.5,-6.12416664811405
4.5,0.2,15.6,-6.32916456903581
4.5,0.2,15.7,-6.54344544377535
4.5,0.2,15.8,-6.76775192338432
4.5,0.2,15.9,-7.00291006166197
4.5,0.2,16,-7.24984194478326
4.5,0.3,2,-0.350510799127213
4.5,0.3,2.1,-0.388362530309185
4.5,0.3,2.2,-0.428548638840352
4.5,0.3,2.3,-0.471160559349384
4.5,0.3,2.4,-0.51629993153091
4.5,0.3,2.5,-0.564079758544018
4.5,0.3,2.6,-0.614625722705398
4.5,0.3,2.7,-0.668077683648441
4.5,0.3,2.8,-0.724591388909376
4.5,0.3,2.9,-0.784340432707607
4.5,0.3,3,-0.847518505761508
4.5,0.3,3.1,-0.914341987627801
4.5,0.3,3.2,-0.985052943680359
4.5,0.3,3.3,-1.05992260196256
4.5,0.3,3.4,-1.13925540142396
4.5,0.3,3.5,-1.22339372335634
4.5,0.3,3.6,-1.31272344331455
4.5,0.3,3.7,-1.40768047295119
4.5,0.3,3.8,-1.50875850202203
4.5,0.3,3.9,-1.61651820302754
4.5,0.3,4,-1.73159822821633
4.5,0.3,4.1,-1.85472841600778
4.5,0.3,4.2,-1.98674573826313
4.5,0.3,4.3,-2.12861367100734
4.5,0.3,4.4,-2.28144587305314
4.5,0.3,4.5,-2.44653532947726
4.5,0.3,4.6,-2.62539048926764
4.5,0.3,4.7,-2.81978044212732
4.5,0.3,4.8,-3.03179190415135
4.5,0.3,4.9,-3.26390181741829
4.5,0.3,5,-3.51907087468621
4.5,0.3,5.1,-3.80086551625184
4.5,0.3,5.2,-4.11361934104741
4.5,0.3,5.3,-4.46265016130079
4.5,0.3,5.4,-4.85455740168337
4.5,0.3,5.5,-5.2976385599119
4.5,0.3,5.6,-5.80248749341081
4.5,0.3,5.7,-6.38288030502474
4.5,0.3,5.8,-7.05713529472861
4.5,0.3,5.9,-7.8502935680767
4.5,0.3,6,-8.79780651058556
4.5,0.3,6.1,-9.95219727216258
4.5,0.3,6.2,-11.3961487559387
4.5,0.3,6.3,-13.2712071662306
4.5,0.3,6.4,-15.8508611451391
4.5,0.3,6.5,-19.7681513071568
4.5,0.3,6.6,-26.7043399667439
4.5,0.3,6.7,-26.6738468609267
4.5,0.3,6.8,-19.2634508211619
4.5,0.3,6.9,-14.9241786668623
4.5,0.3,7,-11.9642068034323
4.5,0.3,7.1,-9.74672242151673
4.5,0.3,7.2,-8.00055686941215
4.5,0.3,7.3,-6.58694783224943
4.5,0.3,7.4,-5.42491938158398
4.5,0.3,7.5,-4.46215137879063
4.5,0.3,7.6,-3.6618981794088
4.5,0.3,7.7,-2.99655150439628
4.5,0.3,7.8,-2.4442840844472
4.5,0.3,7.9,-1.98722923326205
4.5,0.3,8,-1.61045459097239
4.5,0.3,8.1,-1.30134979500131
4.5,0.3,8.2,-1.04922803620934
4.5,0.3,8.3,-0.845037399831675
4.5,0.3,8.4,-0.68113007233811
4.5,0.3,8.5,-0.551065286071666
4.5,0.3,8.6,-0.449435826942315
4.5,0.3,8.7,-0.371714254936108
4.5,0.3,8.8,-0.314117374521986
4.5,0.3,8.9,-0.273488056007318
4.5,0.3,9,-0.247193377143242
4.5,0.3,9.1,-0.233037768650089
4.5,0.3,9.2,-0.229189627197555
4.5,0.3,9.3,-0.234119763375702
4.5,0.3,9.4,-0.246550069715264
4.5,0.3,9.5,-0.265410892026287
4.5,0.3,9.6,-0.289805732517135
4.5,0.3,9.7,-0.318982078555931
4.5,0.3,9.8,-0.352307318102836
4.5,0.3,9.9,-0.389248860514611
4.5,0.3,10,-0.429357723676245
4.5,0.3,10.1,-0.472254972920086
4.5,0.3,10.2,-0.517620503854438
4.5,0.3,10.3,-0.565183751194293
4.5,0.3,10.4,-0.61471598073404
4.5,0.3,10.5,-0.666023883691466
4.5,0.3,10.6,-0.718944243722427
4.5,0.3,10.7,-0.77333948874079
4.5,0.3,10.8,-0.829093973854781
4.5,0.3,10.9,-0.88611086960408
4.5,0.3,11,-0.944309552397576
4.5,0.3,11.1,-1.0036234125561
4.5,0.3,11.2,-1.06399801045099
4.5,0.3,11.3,-1.12538952353246
4.5,0.3,11.4,-1.18776343709183
4.5,0.3,11.5,-1.25109343981946
4.5,0.3,11.6,-1.31536049195393
4.5,0.3,11.7,-1.38055203934445
4.5,0.3,11.8,-1.44666135129464
4.5,0.3,11.9,-1.51368696380293
4.5,0.3,12,-1.58163221291254
4.5,0.3,12.1,-1.65050484545099
4.5,0.3,12.2,-1.72031669657032
4.5,0.3,12.3,-1.79108342527984
4.5,0.3,12.4,-1.86282430064777
4.5,0.3,12.5,-1.93556203260007
4.5,0.3,12.6,-2.00932264229712
4.5,0.3,12.7,-2.08413536796278
4.5,0.3,12.8,-2.16003260280319
4.5,0.3,12.9,-2.23704986230693
4.5,0.3,13,-2.31522577878563
4.5,0.3,13.1,-2.39460212151144
4.5,0.3,13.2,-2.47522384124537
4.5,0.3,13.3,-2.55713913834733
4.5,0.3,13.4,-2.64039955401675
4.5,0.3,13.5,-2.72506008454772
4.5,0.3,13.6,-2.81117931879922
4.5,0.3,13.7,-2.89881959938538
4.5,0.3,13.8,-2.98804720839611
4.5,0.3,13.9,-3.07893257876044
4.5,0.3,14,-3.17155053268261
4.5,0.3,14.1,-3.26598054890931
4.5,0.3,14.2,-3.36230706094269
4.5,0.3,14.3,-3.46061978869494
4.5,0.3,14.4,-3.56101410650577
4.5,0.3,14.5,-3.66359145091213
4.5,0.3,14.6,-3.76845977208959
4.5,0.3,14.7,-3.87573403348313
4.5,0.3,14.8,-3.98553676482932
4.5,0.3,14.9,-4.09799867455651
4.5,0.3,15,-4.21325932845738
4.5,0.3,15.1,-4.33146790258031
4.5,0.3,15.2,-4.45278401951369
4.5,0.3,15.3,-4.57737867867472
4.5,0.3,15.4,-4.70543529290573
4.5,0.3,15.5,-4.83715084567795
4.5,0.3,15.6,-4.97273718557056
4.5,0.3,15.7,-5.1124224775152
4.5,0.3,15.8,-5.25645283366868
4.5,0.3,15.9,-5.4050941508303
4.5,0.3,16,-5.55863418621008
4.5,0.4,2,-0.465051064640424
4.5,0.4,2.1,-0.512616157308268
4.5,0.4,2.2,-0.562848571650911
4.5,0.4,2.3,-0.615839018311069
4.5,0.4,2.4,-0.671687726011389
4.5,0.4,2.5,-0.730505604140331
4.5,0.4,2.6,-0.792415590806363
4.5,0.4,2.7,-0.857554206593049
4.5,0.4,2.8,-0.926073341931226
4.5,0.4,2.9,-0.998142314320475
4.5,0.4,3,-1.07395024103197
4.5,0.4,3.1,-1.15370878392546
4.5,0.4,3.2,-1.23765533622663
4.5,0.4,3.3,-1.32605673728581
4.5,0.4,3.4,-1.41921362142068
4.5,0.4,3.5,-1.51746553215424
4.5,0.4,3.6,-1.62119696509795
4.5,0.4,3.7,-1.73084454353929
4.5,0.4,3.8,-1.84690558335966
4.5,0.4,3.9,-1.96994837217718
4.5,0.4,4,-2.10062457702974
4.5,0.4,4.1,-2.23968431309868
4.5,0.4,4.2,-2.38799456369478
4.5,0.4,4.3,-2.54656185442198
4.5,0.4,4.4,-2.71656037454516
4.5,0.4,4.5,-2.89936713925657
4.5,0.4,4.6,-3.09660634755376
4.5,0.4,4.7,-3.31020588805099
4.5,0.4,4.8,-3.542470098521
4.5,0.4,4.9,-3.79617458544869
4.5,0.4,5,-4.07469147227178
4.5,0.4,5.1,-4.38215740494161
4.5,0.4,5.2,-4.72370294739009
4.5,0.4,5.3,-5.10577239882863
4.5,0.4,5.4,-5.53658099593559
4.5,0.4,5.5,-6.02678921265503
4.5,0.4,5.6,-6.59053866080519
4.5,0.4,5.7,-7.24713865197608
4.5,0.4,5.8,-8.02408474700048
4.5,0.4,5.9,-8.96356855487066
4.5,0.4,6,-10.1431922475926
4.5,0.4,6.1,-11.488293495621
4.5,0.4,6.2,-13.3248677982702
4.5,0.4,6.3,-16.0336255844329
4.5,0.4,6.4,-20.3444293168286
4.5,0.4,6.5,-26.3733378984551
4.5,0.4,6.6,-25.0807151028697
4.5,0.4,6.7,-17.8999978088842
4.5,0.4,6.8,-13.6365718769957
4.5,0.4,6.9,-10.678846312577
4.5,0.4,7,-8.44144373718035
4.5,0.4,7.1,-6.6761032992841
4.5,0.4,7.2,-5.25637172156037
4.5,0.4,7.3,-4.10802963443683
4.5,0.4,7.4,-3.18160504056164
4.5,0.4,7.5,-2.44014504013796
4.5,0.4,7.6,-1.85357724664073
4.5,0.4,7.7,-1.39621230387668
4.5,0.4,7.8,-1.04574299736402
4.5,0.4,7.9,-0.782874906446702
4.5,0.4,8,-0.591145083344528
4.5,0.4,8.1,-0.456735718856772
4.5,0.4,8.2,-0.36822934576102
4.5,0.4,8.3,-0.316316354061084
4.5,0.4,8.4,-0.293484784290683
4.5,0.4,8.5,-0.293719915940599
4.5,0.4,8.6,-0.312231654426224
4.5,0.4,8.7,-0.345218299214326
4.5,0.4,8.8,-0.389668429903674
4.5,0.4,8.9,-0.443198559435721
4.5,0.4,9,-0.503922232790878
4.5,0.4,9.1,-0.570345645063352
4.5,0.4,9.2,-0.641285015862544
4.5,0.4,9.3,-0.71580148480664
4.5,0.4,9.4,-0.793149944286343
4.5,0.4,9.5,-0.872738871123791
4.5,0.4,9.6,-0.954098797935265
4.5,0.4,9.7,-1.03685755712474
4.5,0.4,9.8,-1.12072083535626
4.5,0.4,9.9,-1.20545690362661
4.5,0.4,10,-1.29088465105292
4.5,0.4,10.1,-1.37686426373497
4.5,0.4,10.2,-1.46329006874787
4.5,0.4,10.3,-1.55008522468071
4.5,0.4,10.4,-1.63719810728514
4.5,0.4,10.5,-1.72460044978239
4.5,0.4,10.6,-1.81228762639397
4.5,0.4,10.7,-1.90028207841815
4.5,0.4,10.8,-1.98864217261786
4.5,0.4,10.9,-2.07748181226173
4.5,0.4,11,-2.16701401686306
4.5,0.4,11.1,-2.2576548084643
4.5,0.4,11.2,-2.35030159618771
4.5,0.4,11.3,-2.44720806956542
4.5,0.4,11.4,-2.55520051326914
4.5,0.4,11.5,-2.68885954000539
4.5,0.4,11.6,-2.7212873282084
4.5,0.4,11.7,-2.76179173704459
4.5,0.4,11.8,-2.84673522446837
4.5,0.4,11.9,-2.93682749717466
4.5,0.4,12,-3.0275169156877
4.5,0.4,12.1,-3.11827950505862
4.5,0.4,12.2,-3.20911787857776
4.5,0.4,12.3,-3.30010697441597
4.5,0.4,12.4,-3.39132223949635
4.5,0.4,12.5,-3.48282975170961
4.5,0.4,12.6,-3.57468721944674
4.5,0.4,12.7,-3.66694636428909
4.5,0.4,12.8,-3.75965494321127
4.5,0.4,12.9,-3.8528582319852
4.5,0.4,13,-3.94660007954059
4.5,0.4,13.1,-4.04092366074597
4.5,0.4,13.2,-4.13587202481636
4.5,0.4,13.3,-4.23148850642554
4.5,0.4,13.4,-4.32781704447787
4.5,0.4,13.5,-4.42490243854904
4.5,0.4,13.6,-4.52279056317215
4.5,0.4,13.7,-4.62152855371144
4.5,0.4,13.8,-4.72116497334236
4.5,0.4,13.9,-4.82174996786576
4.5,0.4,14,-4.92333541322754
4.5,0.4,14.1,-5.02597505937333
4.5,0.4,14.2,-5.12972467323681
4.5,0.4,14.3,-5.23464218310746
4.5,0.4,14.4,-5.34078782626325
4.5,0.4,14.5,-5.44822430152695
4.5,0.4,14.6,-5.55701692827844
4.5,0.4,14.7,-5.6672338133987
4.5,0.4,14.8,-5.77894602762387
4.5,0.4,14.9,-5.89222779283411
4.5,0.4,15,-6.00715668188882
4.5,0.4,15.1,-6.12381383274164
4.5,0.4,15.2,-6.24228417872389
4.5,0.4,15.3,-6.36265669707605
4.5,0.4,15.4,-6.48502467803054
4.5,0.4,15.5,-6.6094860170145
4.5,0.4,15.6,-6.73614353284581
4.5,0.4,15.7,-6.86510531515142
4.5,0.4,15.8,-6.99648510464351
4.5,0.4,15.9,-7.13040271036284
4.5,0.4,16,-7.26698446854121
4.5,0.5,2,-0.36417273073471
4.5,0.5,2.1,-0.400884327666063
4.5,0.5,2.2,-0.439613717414008
4.5,0.5,2.3,-0.480423825651691
4.5,0.5,2.4,-0.523377592853274
4.5,0.5,2.5,-0.568540586875003
4.5,0.5,2.6,-0.615982737320374
4.5,0.5,2.7,-0.665779593607313
4.5,0.5,2.8,-0.718013352158438
4.5,0.5,2.9,-0.772773792856614
4.5,0.5,3,-0.830159205936344
4.5,0.5,3.1,-0.890277359601018
4.5,0.5,3.2,-0.953246543231361
4.5,0.5,3.3,-1.01919671398995
4.5,0.5,3.4,-1.08827077222075
4.5,0.5,3.5,-1.16062599140947
4.5,0.5,3.6,-1.23643563069384
4.5,0.5,3.7,-1.3158907615883
4.5,0.5,3.8,-1.39920234560249
4.5,0.5,3.9,-1.48660360585068
4.5,0.5,4,-1.57835274377298
4.5,0.5,4.1,-1.67473606203258
4.5,0.5,4.2,-1.77607156696819
4.5,0.5,4.3,-1.88271313926268
4.5,0.5,4.4,-1.99505538053646
4.5,0.5,4.5,-2.11353926743872
4.5,0.5,4.6,-2.23865877489395
4.5,0.5,4.7,-2.37096866834149
4.5,0.5,4.8,-2.51109371361676
4.5,0.5,4.9,-2.6597396160215
4.5,0.5,5,-2.81770608187791
4.5,0.5,5.1,-2.98590250309205
4.5,0.5,5.2,-3.16536690732303
4.5,0.5,5.3,-3.35728900663157
4.5,0.5,5.4,-3.5630384353331
4.5,0.5,5.5,-3.78419962169557
4.5,0.5,5.6,-4.02261523069265
4.5,0.5,5.7,-4.28044081107328
4.5,0.5,5.8,-4.56021428009445
4.5,0.5,5.9,-4.86494534268386
4.5,0.5,6,-5.19823212674968
4.5,0.5,6.1,-5.56441565200411
4.5,0.5,6.2,-5.96878796954616
4.5,0.5,6.3,-6.41787820678412
4.5,0.5,6.4,-6.91985468783791
4.5,0.5,6.5,-7.48510525584659
4.5,0.5,6.6,-8.1271008029072
4.5,0.5,6.7,-8.86372743605514
4.5,0.5,6.8,-9.71943204892525
4.5,0.5,6.9,-10.7288630804564
4.5,0.5,7,-11.9434597270769
4.5,0.5,7.1,-13.4443900911384
4.5,0.5,7.2,-15.3707931945928
4.5,0.5,7.3,-17.9907173385279
4.5,0.5,7.4,-21.9126725329262
4.5,0.5,7.5,-28.5229940044656
4.5,0.5,7.6,-28.1009609930453
4.5,0.5,7.7,-21.1017179694957
4.5,0.5,7.8,-16.9115663304225
4.5,0.5,7.9,-14.4835883523441
4.5,0.5,8,-12.0842831458474
4.5,0.5,8.1,-10.2109222449165
4.5,0.5,8.2,-8.68114170568853
4.5,0.5,8.3,-7.39752012168008
4.5,0.5,8.4,-6.30413476437496
4.5,0.5,8.5,-5.36503241955383
4.5,0.5,8.6,-4.5551653748355
4.5,0.5,8.7,-3.85592575018803
4.5,0.5,8.8,-3.25271916537427
4.5,0.5,8.9,-2.73357294970629
4.5,0.5,9,-2.28831690640761
4.5,0.5,9.1,-1.90809715494567
4.5,0.5,9.2,-1.5850872890768
4.5,0.5,9.3,-1.31231526330986
4.5,0.5,9.4,-1.08355574109204
4.5,0.5,9.5,-0.89325718032932
4.5,0.5,9.6,-0.736485607084165
4.5,0.5,9.7,-0.608875248173665
4.5,0.5,9.8,-0.506581346512923
4.5,0.5,9.9,-0.426233510301837
4.5,0.5,10,-0.364889546801297
4.5,0.5,10.1,-0.319990427044796
4.5,0.5,10.2,-0.289317197132268
4.5,0.5,10.3,-0.270950550893049
4.5,0.5,10.4,-0.2632335685414
4.5,0.5,10.5,-0.264737898286082
4.5,0.5,10.6,-0.274233458339437
4.5,0.5,10.7,-0.290661582712635
4.5,0.5,10.8,-0.313111427159592
4.5,0.5,10.9,-0.340799385684258
4.5,0.5,11,-0.373051234509848
4.5,0.5,11.1,-0.409286710637524
4.5,0.5,11.2,-0.449006238543322
4.5,0.5,11.3,-0.491779535185138
4.5,0.5,11.4,-0.537235845831066
4.5,0.5,11.5,-0.585055588108332
4.5,0.5,11.6,-0.634963206977343
4.5,0.5,11.7,-0.686721067704001
4.5,0.5,11.8,-0.740124236558646
4.5,0.5,11.9,-0.794996019510422
4.5,0.5,12,-0.851184147480442
4.5,0.5,12.1,-0.908557512796353
4.5,0.5,12.2,-0.967003375478048
4.5,0.5,12.3,-1.02642497006339
4.5,0.5,12.4,-1.08673945404804
4.5,0.5,12.5,-1.14787614787507
4.5,0.5,12.6,-1.20977502395427
4.5,0.5,12.7,-1.27238540860465
4.5,0.5,12.8,-1.33566486625221
4.5,0.5,12.9,-1.39957823982355
4.5,0.5,13,-1.46409682517954
4.5,0.5,13.1,-1.52919766073666
4.5,0.5,13.2,-1.59486291622315
4.5,0.5,13.3,-1.66107936688691
4.5,0.5,13.4,-1.72783794148281
4.5,0.5,13.5,-1.79513333407383
4.5,0.5,13.6,-1.86296367113097
4.5,0.5,13.7,-1.93133022665092
4.5,0.5,13.8,-2.00023717906438
4.5,0.5,13.9,-2.06969140460858
4.5,0.5,14,-2.13970230260739
4.5,0.5,14.1,-2.21028164876729
4.5,0.5,14.2,-2.28144347316692
4.5,0.5,14.3,-2.35320396011313
4.5,0.5,14.4,-2.42558136746508
4.5,0.5,14.5,-2.49859596340359
4.5,0.5,14.6,-2.5722699789504
4.5,0.5,14.7,-2.64662757483034
4.5,0.5,14.8,-2.721694821531
4.5,0.5,14.9,-2.79749969164008
4.5,0.5,15,-2.87407206374905
4.5,0.5,15.1,-2.95144373740403
4.5,0.5,15.2,-3.02964845875168
4.5,0.5,15.3,-3.10872195669518
4.5,0.5,15.4,-3.18870198952326
4.5,0.5,15.5,-3.2696284021188
4.5,0.5,15.6,-3.35154319399372
4.5,0.5,15.7,-3.43449059853063
4.5,0.5,15.8,-3.51851717394548
4.5,0.5,15.9,-3.60367190662107
4.5,0.5,16,-3.69000632759511
4.5,0.6,2,-0.358641634719975
4.5,0.6,2.1,-0.394832783831494
4.5,0.6,2.2,-0.432875224361234
4.5,0.6,2.3,-0.472810490316145
4.5,0.6,2.4,-0.514685179019479
4.5,0.6,2.5,-0.55855101856683
4.5,0.6,2.6,-0.604464976574208
4.5,0.6,2.7,-0.652489417648106
4.5,0.6,2.8,-0.702692316605093
4.5,0.6,2.9,-0.755147534276255
4.5,0.6,3,-0.809935162737631
4.5,0.6,3.1,-0.867141947011647
4.5,0.6,3.2,-0.926861790696615
4.5,0.6,3.3,-0.989196353619709
4.5,0.6,3.4,-1.05425575050169
4.5,0.6,3.5,-1.12215936080406
4.5,0.6,3.6,-1.193036761445
4.5,0.6,3.7,-1.26702879597299
4.5,0.6,3.8,-1.34428879614233
4.5,0.6,3.9,-1.42498397472236
4.5,0.6,4,-1.50929701189272
4.5,0.6,4.1,-1.5974278618555
4.5,0.6,4.2,-1.68959581148892
4.5,0.6,4.3,-1.78604182917736
4.5,0.6,4.4,-1.88703124963555
4.5,0.6,4.5,-1.99285684992908
4.5,0.6,4.6,-2.10384238340517
4.5,0.6,4.7,-2.22034665244011
4.5,0.6,4.8,-2.34276821850413
4.5,0.6,4.9,-2.47155086999366
4.5,0.6,5,-2.6071899958461
4.5,0.6,5.1,-2.75024004781885
4.5,0.6,5.2,-2.90132331875768
4.5,0.6,5.3,-3.06114032129545
4.5,0.6,5.4,-3.23048212546719
4.5,0.6,5.5,-3.41024511062371
4.5,0.6,5.6,-3.60144871510001
4.5,0.6,5.7,-3.80525693821447
4.5,0.6,5.8,-4.02300458047757
4.5,0.6,5.9,-4.256229524489
4.5,0.6,6,-4.50671279828981
4.5,0.6,6.1,-4.77652878153035
4.5,0.6,6.2,-5.06810880005965
4.5,0.6,6.3,-5.38432264391136
4.5,0.6,6.4,-5.72858445836608
4.5,0.6,6.5,-6.10499236248248
4.5,0.6,6.6,-6.51851566171563
4.5,0.6,6.7,-6.97525071825825
4.5,0.6,6.8,-7.48277836774859
4.5,0.6,6.9,-8.05067586381916
4.5,0.6,7,-8.69127180944104
4.5,0.6,7.1,-9.42079801498789
4.5,0.6,7.2,-10.2612195063017
4.5,0.6,7.3,-11.2432869714694
4.5,0.6,7.4,-12.4119411955441
4.5,0.6,7.5,-13.8366232699618
4.5,0.6,7.6,-15.6329120697125
4.5,0.6,7.7,-18.0138543770215
4.5,0.6,7.8,-21.4299057684863
4.5,0.6,7.9,-26.9051472292245
4.5,0.6,8,-31.1946364935607
4.5,0.6,8.1,-24.1672094448336
4.5,0.6,8.2,-19.2761173690746
4.5,0.6,8.3,-15.9990326977707
4.5,0.6,8.4,-13.5567118737195
4.5,0.6,8.5,-11.6172652088972
4.5,0.6,8.6,-10.0164466595245
4.5,0.6,8.7,-8.66229419597998
4.5,0.6,8.8,-7.49850598852347
4.5,0.6,8.9,-6.48818332368579
4.5,0.6,9,-5.60575146111554
4.5,0.6,9.1,-4.83258510428204
4.5,0.6,9.2,-4.15448323639275
4.5,0.6,9.3,-3.56014400472117
4.5,0.6,9.4,-3.04021721225594
4.5,0.6,9.5,-2.58670808352579
4.5,0.6,9.6,-2.19260229081354
4.5,0.6,9.7,-1.8516326494321
4.5,0.6,9.8,-1.55813619303622
4.5,0.6,9.9,-1.3069675139426
4.5,0.6,10,-1.09344549831824
4.5,0.6,10.1,-0.91331837917339
4.5,0.6,10.2,-0.762737572323918
4.5,0.6,10.3,-0.638234679319211
4.5,0.6,10.4,-0.536698724123799
4.5,0.6,10.5,-0.455352427708892
4.5,0.6,10.6,-0.391727360388051
4.5,0.6,10.7,-0.34363835274631
4.5,0.6,10.8,-0.30915776108408
4.5,0.6,10.9,-0.286590201687429
4.5,0.6,11,-0.274448282322562
4.5,0.6,11.1,-0.271429730337482
4.5,0.6,11.2,-0.276396181737819
4.5,0.6,11.3,-0.288353774509117
4.5,0.6,11.4,-0.306435590877007
4.5,0.6,11.5,-0.329885918889796
4.5,0.6,11.6,-0.358046251735079
4.5,0.6,11.7,-0.390342909978719
4.5,0.6,11.8,-0.426276153442165
4.5,0.6,11.9,-0.465410641944351
4.5,0.6,12,-0.507367104420514
4.5,0.6,12.1,-0.55181508139662
4.5,0.6,12.2,-0.598466614468737
4.5,0.6,12.3,-0.647070766853448
