"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
5.8,0.2,7.8,-1.87034463252479
5.8,0.2,7.9,-2.06249380435723
5.8,0.2,8,-2.26145016768476
5.8,0.2,8.1,-2.46694672519978
5.8,0.2,8.2,-2.67877772186637
5.8,0.2,8.3,-2.89679484646559
5.8,0.2,8.4,-3.12090394706456
5.8,0.2,8.5,-3.35106227967119
5.8,0.2,8.6,-3.58727630315572
5.8,0.2,8.7,-3.82960003115246
5.8,0.2,8.8,-4.07813395264523
5.8,0.2,8.9,-4.3330245369681
5.8,0.2,9,-4.5944643458816
5.8,0.2,9.1,-4.86269278528548
5.8,0.2,9.2,-5.1379975422808
5.8,0.2,9.3,-5.42071677029445
5.8,0.2,9.4,-5.71124210674831
5.8,0.2,9.5,-6.01002263577121
5.8,0.2,9.6,-6.31756994485691
5.8,0.2,9.7,-6.63446447245809
5.8,0.2,9.8,-6.96136340822079
5.8,0.2,9.9,-7.29901049664725
5.8,0.2,10,-7.64824822077578
5.8,0.2,10.1,-8.01003302542918
5.8,0.2,10.2,-8.38545451482842
5.8,0.2,10.3,-8.77575998986877
5.8,0.2,10.4,-9.18238639455027
5.8,0.2,10.5,-9.60700295366202
5.8,0.2,10.6,-10.0515699977549
5.8,0.2,10.7,-10.5184237898414
5.8,0.2,10.8,-11.0104062384797
5.8,0.2,10.9,-11.5310790527893
5.8,0.2,11,-12.0851132696118
5.8,0.2,11.1,-12.6790832256073
5.8,0.2,11.2,-13.3232645932926
5.8,0.2,11.3,-14.0353177249425
5.8,0.2,11.4,-14.8227737645191
5.8,0.2,11.5,-15.3203542899938
5.8,0.2,11.6,-15.9632721776822
5.8,0.2,11.7,-16.9294540101349
5.8,0.2,11.8,-17.9944097806139
5.8,0.2,11.9,-19.1801317639376
5.8,0.2,12,-20.5316515510285
5.8,0.2,12.1,-22.1120539958767
5.8,0.2,12.2,-24.0187010559167
5.8,0.2,12.3,-26.415536368955
5.8,0.2,12.4,-29.5936667625319
5.8,0.2,12.5,-33.9233152699578
5.8,0.2,12.6,-36.9818288486112
5.8,0.2,12.7,-33.1810485210995
5.8,0.2,12.8,-29.0516993704231
5.8,0.2,12.9,-26.0406971289824
5.8,0.2,13,-23.7545813622007
5.8,0.2,13.1,-21.9280625497143
5.8,0.2,13.2,-20.4121201319497
5.8,0.2,13.3,-19.1183694798882
5.8,0.2,13.4,-17.9908751855269
5.8,0.2,13.5,-16.9922343175234
5.8,0.2,13.6,-16.096292002491
5.8,0.2,13.7,-15.2840809477707
5.8,0.2,13.8,-14.5414281776778
5.8,0.2,13.9,-13.8574755849186
5.8,0.2,14,-13.2237275637761
5.8,0.2,14.1,-12.6334163452836
5.8,0.2,14.2,-12.0810662411411
5.8,0.2,14.3,-11.5621865801787
5.8,0.2,14.4,-11.0730503105484
5.8,0.2,14.5,-10.6105310366161
5.8,0.2,14.6,-10.1719807282446
5.8,0.2,14.7,-9.7551361498145
5.8,0.2,14.8,-9.35804566749546
5.8,0.2,14.9,-8.97901051405327
5.8,0.2,15,-8.61653850047508
5.8,0.2,15.1,-8.26933794821103
5.8,0.2,15.2,-7.93670666491502
5.8,0.2,15.3,-7.62005727627891
5.8,0.2,15.4,-7.31428564472373
5.8,0.2,15.5,-7.01817630649642
5.8,0.2,15.6,-6.7330324342624
5.8,0.2,15.7,-6.45827740943633
5.8,0.2,15.8,-6.19327596049896
5.8,0.2,15.9,-5.93747652323046
5.8,0.2,16,-5.69039397392517
5.8,0.3,2,-4.77060593350848
5.8,0.3,2.1,-5.27880145009423
5.8,0.3,2.2,-5.82606644272298
5.8,0.3,2.3,-6.41745552741738
5.8,0.3,2.4,-7.05937169054245
5.8,0.3,2.5,-7.76000521098377
5.8,0.3,2.6,-8.52997861886743
5.8,0.3,2.7,-9.38332664185002
5.8,0.3,2.8,-10.339042098365
5.8,0.3,2.9,-11.423627882242
5.8,0.3,3,-12.6755545498643
5.8,0.3,3.1,-14.153626858047
5.8,0.3,3.2,-15.9542432703223
5.8,0.3,3.3,-18.2519441184395
5.8,0.3,3.4,-21.4147875665272
5.8,0.3,3.5,-26.4537606504132
5.8,0.3,3.6,-37.561063111535
5.8,0.3,3.7,-29.7734623470205
5.8,0.3,3.8,-23.0126815915797
5.8,0.3,3.9,-19.1688917674333
5.8,0.3,4,-16.4797454101097
5.8,0.3,4.1,-14.4074549952497
5.8,0.3,4.2,-12.7194989672334
5.8,0.3,4.3,-11.2946382758407
5.8,0.3,4.4,-10.0618881127305
5.8,0.3,4.5,-8.976307150514
5.8,0.3,4.6,-8.00782249708184
5.8,0.3,4.7,-7.13548542112105
5.8,0.3,4.8,-6.34426875184533
5.8,0.3,4.9,-5.62316246658041
5.8,0.3,5,-4.96397878236972
5.8,0.3,5.1,-4.36056628734518
5.8,0.3,5.2,-3.80827019120385
5.8,0.3,5.3,-3.30354598347554
5.8,0.3,5.4,-2.84367178299758
5.8,0.3,5.5,-2.42652633106026
5.8,0.3,5.6,-2.05041253260045
5.8,0.3,5.7,-1.71391448855767
5.8,0.3,5.8,-1.41578104865279
5.8,0.3,5.9,-1.15483208383556
5.8,0.3,6,-0.929885504689331
5.8,0.3,6.1,-0.739703891229899
5.8,0.3,6.2,-0.582959719062566
5.8,0.3,6.3,-0.458217811076977
5.8,0.3,6.4,-0.363933049736947
5.8,0.3,6.5,-0.298460770149097
5.8,0.3,6.6,-0.26007679215409
5.8,0.3,6.7,-0.247003848809122
5.8,0.3,6.8,-0.257441262962323
5.8,0.3,6.9,-0.289595081347891
5.8,0.3,7,-0.341706419882424
5.8,0.3,7.1,-0.412076408918496
5.8,0.3,7.2,-0.499086762254156
5.8,0.3,7.3,-0.601215558741152
5.8,0.3,7.4,-0.717048278064169
5.8,0.3,7.5,-0.845284457024933
5.8,0.3,7.6,-0.984740534606983
5.8,0.3,7.7,-1.13434955152024
5.8,0.3,7.8,-1.29315838712949
5.8,0.3,7.9,-1.46032317848396
5.8,0.3,8,-1.63510349452808
5.8,0.3,8.1,-1.81685575092096
5.8,0.3,8.2,-2.00502625982144
5.8,0.3,8.3,-2.19914422275431
5.8,0.3,8.4,-2.39881489799
5.8,0.3,8.5,-2.60371310887661
5.8,0.3,8.6,-2.81357720663621
5.8,0.3,8.7,-3.02820355957474
5.8,0.3,8.8,-3.24744160917578
5.8,0.3,8.9,-3.47118951065261
5.8,0.3,9,-3.69939035971391
5.8,0.3,9.1,-3.93202899717076
5.8,0.3,9.2,-4.16912937739603
5.8,0.3,9.3,-4.41075248454871
5.8,0.3,9.4,-4.65699478114142
5.8,0.3,9.5,-4.90798717637853
5.8,0.3,9.6,-5.16389450632573
5.8,0.3,9.7,-5.42491552415809
5.8,0.3,9.8,-5.69128340636675
5.8,0.3,9.9,-5.96326678992145
5.8,0.3,10,-6.24117136615261
5.8,0.3,10.1,-6.52534206984155
5.8,0.3,10.2,-6.81616591713564
5.8,0.3,10.3,-7.11407556410691
5.8,0.3,10.4,-7.41955367990542
5.8,0.3,10.5,-7.73313825574268
5.8,0.3,10.6,-8.05542900496524
5.8,0.3,10.7,-8.3870950524342
5.8,0.3,10.8,-8.72888416628172
5.8,0.3,10.9,-9.08163385595849
5.8,0.3,11,-9.44628475298942
5.8,0.3,11.1,-9.82389681300662
5.8,0.3,11.2,-10.2156690407703
5.8,0.3,11.3,-10.622963660368
5.8,0.3,11.4,-11.0473359544864
5.8,0.3,11.5,-11.4905714149895
5.8,0.3,11.6,-11.9547324353693
5.8,0.3,11.7,-12.442217615799
5.8,0.3,11.8,-12.9558379713688
5.8,0.3,11.9,-13.4989161376187
5.8,0.3,12,-14.0754173875206
5.8,0.3,12.1,-14.6901254673056
5.8,0.3,12.2,-15.3488828817918
5.8,0.3,12.3,-16.0589260080329
5.8,0.3,12.4,-16.8293633932245
5.8,0.3,12.5,-17.6718766977522
5.8,0.3,12.6,-18.6017796546303
5.8,0.3,12.7,-19.6396753058489
5.8,0.3,12.8,-20.8141581148174
5.8,0.3,12.9,-22.1664345853552
5.8,0.3,13,-23.7586628561015
5.8,0.3,13.1,-25.6898598496847
5.8,0.3,13.2,-28.1270760991984
5.8,0.3,13.3,-31.3542159075209
5.8,0.3,13.4,-35.5840529960944
5.8,0.3,13.5,-37.6358509300373
5.8,0.3,13.6,-33.7636278310492
5.8,0.3,13.7,-29.9084009579057
5.8,0.3,13.8,-27.0416021020098
5.8,0.3,13.9,-24.8327315571117
5.8,0.3,14,-23.0509342066725
5.8,0.3,14.1,-21.5621507040815
5.8,0.3,14.2,-20.2851346814177
5.8,0.3,14.3,-19.1677091875821
5.8,0.3,14.4,-18.1746162613133
5.8,0.3,14.5,-17.2810060029537
5.8,0.3,14.6,-16.4687463422845
5.8,0.3,14.7,-15.7242207793266
5.8,0.3,14.8,-15.036953812259
5.8,0.3,14.9,-14.3987192577988
5.8,0.3,15,-13.8029423251616
5.8,0.3,15.1,-13.2442870180194
5.8,0.3,15.2,-12.7183642435358
5.8,0.3,15.3,-12.2215207710868
5.8,0.3,15.4,-11.7506836995238
5.8,0.3,15.5,-11.3032438798634
5.8,0.3,15.6,-10.8769672154768
5.8,0.3,15.7,-10.4699262618665
5.8,0.3,15.8,-10.0804468379356
5.8,0.3,15.9,-9.70706589061279
5.8,0.3,16,-9.34849789690993
5.8,0.4,2,-4.99771784236176
5.8,0.4,2.1,-5.48933943176312
5.8,0.4,2.2,-6.01155259756675
5.8,0.4,2.3,-6.56795269321586
5.8,0.4,2.4,-7.16307126293816
5.8,0.4,2.5,-7.8026391963589
5.8,0.4,2.6,-8.49396063757376
5.8,0.4,2.7,-9.24645754922251
5.8,0.4,2.8,-10.072486298632
5.8,0.4,2.9,-10.9886056761966
5.8,0.4,3,-12.0176311412572
5.8,0.4,3.1,-13.1921412342791
5.8,0.4,3.2,-14.5608695182333
5.8,0.4,3.3,-16.201393232359
5.8,0.4,3.4,-18.2483912258366
5.8,0.4,3.5,-20.9678263043475
5.8,0.4,3.6,-25.0087959762564
5.8,0.4,3.7,-32.7322844937954
5.8,0.4,3.8,-34.6778631926337
5.8,0.4,3.9,-24.5033860644923
5.8,0.4,4,-22.8412376466906
5.8,0.4,4.1,-19.0201759532241
5.8,0.4,4.2,-16.4915566028331
5.8,0.4,4.3,-14.5365878233457
5.8,0.4,4.4,-12.9244022407872
5.8,0.4,4.5,-11.5451918087449
5.8,0.4,4.6,-10.3363583062791
5.8,0.4,4.7,-9.25854664175383
5.8,0.4,4.8,-8.28545956305912
5.8,0.4,4.9,-7.39879786302831
5.8,0.4,5,-6.58546349310873
5.8,0.4,5.1,-5.83586205340664
5.8,0.4,5.2,-5.14273593064818
5.8,0.4,5.3,-4.50031040002466
5.8,0.4,5.4,-3.91181805877018
5.8,0.4,5.5,-3.4956338607298
5.8,0.4,5.6,-2.93023289892015
5.8,0.4,5.7,-2.46254489648298
5.8,0.4,5.8,-2.05052079114207
5.8,0.4,5.9,-1.68519627087064
5.8,0.4,6,-1.36461821588279
5.8,0.4,6.1,-1.08790653813015
5.8,0.4,6.2,-0.854271218970636
5.8,0.4,6.3,-0.662739464951968
5.8,0.4,6.4,-0.512042974932784
5.8,0.4,6.5,-0.400576837034139
5.8,0.4,6.6,-0.326405386246777
5.8,0.4,6.7,-0.287302124606507
5.8,0.4,6.8,-0.280812882654415
5.8,0.4,6.9,-0.304331887780467
5.8,0.4,7,-0.35518132717742
5.8,0.4,7.1,-0.430686694011224
5.8,0.4,7.2,-0.528242432825026
5.8,0.4,7.3,-0.645364736184291
5.8,0.4,7.4,-0.779730422119741
5.8,0.4,7.5,-0.929202417992025
5.8,0.4,7.6,-1.09184342111344
5.8,0.4,7.7,-1.26591984548546
5.8,0.4,7.8,-1.44989830656501
5.8,0.4,7.9,-1.64243676944208
5.8,0.4,8,-1.84237220589926
5.8,0.4,8.1,-2.04870626225119
5.8,0.4,8.2,-2.26059009353298
5.8,0.4,8.3,-2.47730920624942
5.8,0.4,8.4,-2.69826888829159
5.8,0.4,8.5,-2.92298059490197
5.8,0.4,8.6,-3.15104950042502
5.8,0.4,8.7,-3.38216331007042
5.8,0.4,8.8,-3.61608234590903
5.8,0.4,8.9,-3.85263086893116
5.8,0.4,9,-4.09168956730042
5.8,0.4,9.1,-4.33318912422914
5.8,0.4,9.2,-4.57710477270445
5.8,0.4,9.3,-4.82345174521535
5.8,0.4,9.4,-5.07228153219721
5.8,0.4,9.5,-5.32367887137654
5.8,0.4,9.6,-5.5777594003934
5.8,0.4,9.7,-5.83466791626464
5.8,0.4,9.8,-6.09457719702856
5.8,0.4,9.9,-6.35768735314143
5.8,0.4,10,-6.62422568895727
5.8,0.4,10.1,-6.89444706819717
5.8,0.4,10.2,-7.16863479219335
5.8,0.4,10.3,-7.44710201662622
5.8,0.4,10.4,-7.73019375256244
5.8,0.4,10.5,-8.01828952244975
5.8,0.4,10.6,-8.3118067737246
5.8,0.4,10.7,-8.61120519545071
5.8,0.4,10.8,-8.91699214254652
5.8,0.4,10.9,-9.22972945661041
5.8,0.4,11,-9.55004209672989
5.8,0.4,11.1,-9.87862918255841
5.8,0.4,11.2,-10.2162783480259
5.8,0.4,11.3,-10.5638847837935
5.8,0.4,11.4,-10.9224771520373
5.8,0.4,11.5,-11.2932539628039
5.8,0.4,11.6,-11.6776365606539
5.8,0.4,11.7,-12.0773497554067
5.8,0.4,11.8,-12.4945509576783
5.8,0.4,11.9,-12.9320496440934
5.8,0.4,12,-13.3937067079238
5.8,0.4,12.1,-13.8852196631373
5.8,0.4,12.2,-14.415800849373
5.8,0.4,12.3,-15.0020180910138
5.8,0.4,12.4,-15.6757370119529
5.8,0.4,12.5,-16.4642427222207
5.8,0.4,12.6,-16.6733417066822
5.8,0.4,12.7,-16.3024432825416
5.8,0.4,12.8,-17.0444157916586
5.8,0.4,12.9,-17.8917313814064
5.8,0.4,13,-18.7592036357223
5.8,0.4,13.1,-19.6732076637646
5.8,0.4,13.2,-20.6609152776243
5.8,0.4,13.3,-21.7502477703143
5.8,0.4,13.4,-22.975020573224
5.8,0.4,13.5,-24.3812673547588
5.8,0.4,13.6,-26.0370733224354
5.8,0.4,13.7,-28.0505058091014
5.8,0.4,13.8,-30.6037036211498
5.8,0.4,13.9,-33.99549130436
5.8,0.4,14,-38.2539494487919
5.8,0.4,14.1,-39.140326624735
5.8,0.4,14.2,-35.0157832016494
5.8,0.4,14.3,-31.3734151534939
5.8,0.4,14.4,-28.6534186226916
5.8,0.4,14.5,-26.5374845404966
5.8,0.4,14.6,-24.818043515545
5.8,0.4,14.7,-23.3735590455413
5.8,0.4,14.8,-22.1294678416585
5.8,0.4,14.9,-21.0373903261187
5.8,0.4,15,-20.0643723670788
5.8,0.4,15.1,-19.1858682279749
5.8,0.4,15.2,-18.3843747020468
5.8,0.4,15.3,-17.647870872385
5.8,0.4,15.4,-16.966232758222
5.8,0.4,15.5,-16.3314733090529
5.8,0.4,15.6,-15.7371639589575
5.8,0.4,15.7,-15.1780286483923
5.8,0.4,15.8,-14.649646001341
5.8,0.4,15.9,-14.1482171361674
5.8,0.4,16,-13.670368698553
5.8,0.5,2,-5.26456594039679
5.8,0.5,2.1,-5.7455030104461
5.8,0.5,2.2,-6.25090117365331
5.8,0.5,2.3,-6.78350234480901
5.8,0.5,2.4,-7.34675675090534
5.8,0.5,2.5,-7.94499196628885
5.8,0.5,2.6,-8.58364944017636
5.8,0.5,2.7,-9.26962107766005
5.8,0.5,2.8,-10.0117385782836
5.8,0.5,2.9,-10.8215041153837
5.8,0.5,3,-11.7142178243013
5.8,0.5,3.1,-12.7107891947554
5.8,0.5,3.2,-13.8407959141276
5.8,0.5,3.3,-15.1479823237194
5.8,0.5,3.4,-16.7009682225369
5.8,0.5,3.5,-18.616445321091
5.8,0.5,3.6,-21.1174485727461
5.8,0.5,3.7,-24.716374616454
5.8,0.5,3.8,-31.0561191435707
5.8,0.5,3.9,-40.1135337227183
5.8,0.5,4,-28.6469316737333
5.8,0.5,4.1,-23.6094774424783
5.8,0.5,4.2,-20.3935120379924
5.8,0.5,4.3,-17.9319962169766
5.8,0.5,4.4,-15.9334047294591
5.8,0.5,4.5,-14.2555943817852
5.8,0.5,4.6,-12.8095591166944
5.8,0.5,4.7,-11.5370143738674
5.8,0.5,4.8,-10.398785583408
5.8,0.5,4.9,-9.36786154541386
5.8,0.5,5,-8.4252152100719
5.8,0.5,5.1,-7.55722494446642
5.8,0.5,5.2,-6.75397213402439
5.8,0.5,5.3,-6.00793044113475
5.8,0.5,5.4,-5.31268183264128
5.8,0.5,5.5,-4.66158463094252
5.8,0.5,5.6,-4.04748079508566
5.8,0.5,5.7,-3.46606448817669
5.8,0.5,5.8,-2.92134785043871
5.8,0.5,5.9,-2.42339271979979
5.8,0.5,6,-1.97943496940448
5.8,0.5,6.1,-1.59117582599763
5.8,0.5,6.2,-1.25767211413823
5.8,0.5,6.3,-0.977552586591719
5.8,0.5,6.4,-0.74951114584537
5.8,0.5,6.5,-0.572116367079261
5.8,0.5,6.6,-0.443559126898648
5.8,0.5,6.7,-0.361512366265829
5.8,0.5,6.8,-0.323113336926133
5.8,0.5,6.9,-0.325037901499057
5.8,0.5,7,-0.363630730276825
5.8,0.5,7.1,-0.435058835214296
5.8,0.5,7.2,-0.535462797632101
5.8,0.5,7.3,-0.661088289575121
5.8,0.5,7.4,-0.808388559078375
5.8,0.5,7.5,-0.97409525745731
5.8,0.5,7.6,-1.15525970768964
5.8,0.5,7.7,-1.34926940817726
5.8,0.5,7.8,-1.55384559515872
5.8,0.5,7.9,-1.76702756966105
5.8,0.5,8,-1.98714873049628
5.8,0.5,8.1,-2.21280822941299
5.8,0.5,8.2,-2.44284112935534
5.8,0.5,8.3,-2.67628903745495
5.8,0.5,8.4,-2.91237245425414
5.8,0.5,8.5,-3.15046553309647
5.8,0.5,8.6,-3.3900735565538
5.8,0.5,8.7,-3.63081317876201
5.8,0.5,8.8,-3.87239532194052
5.8,0.5,8.9,-4.11461052459031
5.8,0.5,9,-4.35731649584614
5.8,0.5,9.1,-4.60042761858233
5.8,0.5,9.2,-4.84390615115893
5.8,0.5,9.3,-5.08775489587239
5.8,0.5,9.4,-5.33201112570946
5.8,0.5,9.5,-5.57674158637904
5.8,0.5,9.6,-5.82203841566414
5.8,0.5,9.7,-6.0680158457025
5.8,0.5,9.8,-6.31480757527562
5.8,0.5,9.9,-6.5625647183749
5.8,0.5,10,-6.81145425225542
5.8,0.5,10.1,-7.06165790307147
5.8,0.5,10.2,-7.31337142026418
5.8,0.5,10.3,-7.56680420244223
5.8,0.5,10.4,-7.82217924787174
5.8,0.5,10.5,-8.07973341219848
5.8,0.5,10.6,-8.33971796501264
5.8,0.5,10.7,-8.60239944569273
5.8,0.5,10.8,-8.86806082806591
5.8,0.5,10.9,-9.13700301329109
5.8,0.5,11,-9.40954668166573
5.8,0.5,11.1,-9.68603454764319
5.8,0.5,11.2,-9.96683407946193
5.8,0.5,11.3,-10.2523407672468
5.8,0.5,11.4,-10.5429820540115
5.8,0.5,11.5,-10.8392220870334
5.8,0.5,11.6,-11.1415675096547
5.8,0.5,11.7,-11.4505746075332
5.8,0.5,11.8,-11.7668582691737
5.8,0.5,11.9,-12.0911034547599
5.8,0.5,12,-12.4240802575939
5.8,0.5,12.1,-12.766664319301
5.8,0.5,12.2,-13.1198655859381
5.8,0.5,12.3,-13.4848707214121
5.8,0.5,12.4,-13.8631091601275
5.8,0.5,12.5,-14.2563626883833
5.8,0.5,12.6,-14.666960871579
5.8,0.5,12.7,-15.0981588743948
5.8,0.5,12.8,-15.5549323714901
5.8,0.5,12.9,-16.0457608531104
5.8,0.5,13,-16.5861436734253
5.8,0.5,13.1,-17.1883531792188
5.8,0.5,13.2,-17.5509139847742
5.8,0.5,13.3,-17.6369696100036
5.8,0.5,13.4,-18.2341990554742
5.8,0.5,13.5,-18.9098152209311
5.8,0.5,13.6,-19.6144722394671
5.8,0.5,13.7,-20.3598109130372
5.8,0.5,13.8,-21.1599412297563
5.8,0.5,13.9,-22.029822503628
5.8,0.5,14,-22.987112044798
5.8,0.5,14.1,-24.0544432440773
5.8,0.5,14.2,-25.2625828734326
5.8,0.5,14.3,-26.6555040210685
5.8,0.5,14.4,-28.2993041347466
5.8,0.5,14.5,-30.2987366262323
5.8,0.5,14.6,-32.8269799664829
5.8,0.5,14.7,-36.1489533282769
5.8,0.5,14.8,-40.156908196384
5.8,0.5,14.9,-40.8468359442068
5.8,0.5,15,-36.9944223758248
5.8,0.5,15.1,-33.4654029270392
5.8,0.5,15.2,-30.7777622472147
5.8,0.5,15.3,-28.6739056599565
5.8,0.5,15.4,-26.9578926173119
5.8,0.5,15.5,-25.5123311744031
5.8,0.5,15.6,-24.2643396557604
5.8,0.5,15.7,-23.1662542326794
5.8,0.5,15.8,-22.1853916638667
5.8,0.5,15.9,-21.2984133482276
5.8,0.5,16,-20.4880592354297
5.8,0.6,2,-5.21656912852091
5.8,0.6,2.1,-5.67119551614369
5.8,0.6,2.2,-6.14496537166199
5.8,0.6,2.3,-6.63973613630771
5.8,0.6,2.4,-7.15783873328992
5.8,0.6,2.5,-7.70216819231684
5.8,0.6,2.6,-8.27630813844948
5.8,0.6,2.7,-8.88470271238764
5.8,0.6,2.8,-9.53289669627966
5.8,0.6,2.9,-10.227876533705
5.8,0.6,3,-10.9785653009077
5.8,0.6,3.1,-11.7965609098687
5.8,0.6,3.2,-12.6972742904359
5.8,0.6,3.3,-13.7017569982214
5.8,0.6,3.4,-14.8397863309192
5.8,0.6,3.5,-16.155409807262
5.8,0.6,3.6,-17.7177446661654
5.8,0.6,3.7,-19.6443948964992
5.8,0.6,3.8,-22.1604832983199
5.8,0.6,3.9,-25.7857268365416
5.8,0.6,4,-32.2040007263484
5.8,0.6,4.1,-39.5349871546513
5.8,0.6,4.2,-28.0994368938296
5.8,0.6,4.3,-21.5442050911818
5.8,0.6,4.4,-24.7681298494452
5.8,0.6,4.5,-20.3087693732886
5.8,0.6,4.6,-17.6255178812992
5.8,0.6,4.7,-15.6855360242875
5.8,0.6,4.8,-14.1081210604322
5.8,0.6,4.9,-12.7566481099391
5.8,0.6,5,-11.5633628621565
5.8,0.6,5.1,-10.4884106600831
5.8,0.6,5.2,-9.50577997236574
5.8,0.6,5.3,-8.59695067239989
5.8,0.6,5.4,-7.74689140656308
5.8,0.6,5.5,-6.94300237282421
5.8,0.6,5.6,-6.20177776233274
5.8,0.6,5.7,-5.52741103138677
5.8,0.6,5.8,-5.04483338070823
5.8,0.6,5.9,-4.5893401817066
5.8,0.6,6,-3.88238632695207
5.8,0.6,6.1,-3.31099475977282
5.8,0.6,6.2,-2.80514589538881
5.8,0.6,6.3,-2.34998433455296
5.8,0.6,6.4,-1.94214101221451
5.8,0.6,6.5,-1.5812282167234
5.8,0.6,6.6,-1.26769913750809
5.8,0.6,6.7,-1.00205402043889
5.8,0.6,6.8,-0.784444404877233
5.8,0.6,6.9,-0.614449472979433
5.8,0.6,7,-0.490963591999602
5.8,0.6,7.1,-0.412174654307894
5.8,0.6,7.2,-0.375618802157987
5.8,0.6,7.3,-0.378293555567512
5.8,0.6,7.4,-0.416807373504639
5.8,0.6,7.5,-0.487542811746904
5.8,0.6,7.6,-0.586813283999804
5.8,0.6,7.7,-0.710998897532187
5.8,0.6,7.8,-0.856653216929846
5.8,0.6,7.9,-1.02057860356979
5.8,0.6,8,-1.19987208976755
5.8,0.6,8.1,-1.39194632789262
5.8,0.6,8.2,-1.59453121683803
5.8,0.6,8.3,-1.805661776248
5.8,0.6,8.4,-2.02365716068975
5.8,0.6,8.5,-2.24709474574829
5.8,0.6,8.6,-2.47478222269423
5.8,0.6,8.7,-2.70572974739414
5.8,0.6,8.8,-2.93912346224872
5.8,0.6,8.9,-3.1743011565852
5.8,0.6,9,-3.41073043365365
5.8,0.6,9.1,-3.64798948282093
5.8,0.6,9.2,-3.88575038385471
5.8,0.6,9.3,-4.1237647696281
5.8,0.6,9.4,-4.36185162242735
5.8,0.6,9.5,-4.59988696065139
5.8,0.6,9.6,-4.83779517491635
5.8,0.6,9.7,-5.0755417868978
5.8,0.6,9.8,-5.3131274248782
5.8,0.6,9.9,-5.55058283319607
5.8,0.6,10,-5.78796475626624
5.8,0.6,10.1,-6.0253525602155
5.8,0.6,10.2,-6.2628454757421
5.8,0.6,10.3,-6.50056036425892
5.8,0.6,10.4,-6.73862992569017
5.8,0.6,10.5,-6.97720128054899
5.8,0.6,10.6,-7.21643487133234
5.8,0.6,10.7,-7.45650363904194
5.8,0.6,10.8,-7.69759244000995
5.8,0.6,10.9,-7.9398976763995
5.8,0.6,11,-8.1836271209749
5.8,0.6,11.1,-8.42899992318634
5.8,0.6,11.2,-8.67624678947208
5.8,0.6,11.3,-8.92561033610475
5.8,0.6,11.4,-9.17734561805865
5.8,0.6,11.5,-9.43172084239745
5.8,0.6,11.6,-9.68901827972666
5.8,0.6,11.7,-9.94953539248038
5.8,0.6,11.8,-10.2135862043925
5.8,0.6,11.9,-10.481502941633
5.8,0.6,12,-10.7536379830148
5.8,0.6,12.1,-11.0303661646894
5.8,0.6,12.2,-11.3120874942252
5.8,0.6,12.3,-11.5992303403967
5.8,0.6,12.4,-11.892255179053
5.8,0.6,12.5,-12.1916589929736
